Date,Ret,Bourse Historical Ret,Gold Historical,Dollar Historical,Historical Ret,Historical Yearly Ret,Historical Asset Value,Contribution
22-Jan-25,0.0897,0.31,0.21,0.2973,0.0897,0.3377,2228470376,0
23-Jan-25,0.0759,0.31,0.24,0.3153,0.0759,0.2771,2200063975,0
24-Jan-25,0.0759,0.31,0.24,0.3153,0.0759,0.2771,2200063975,0
25-Jan-25,0.1307,0.31,0.24,0.3146,0.1307,0.5011,2312325625,0
26-Jan-25,0.1288,0.29,0.26,0.3185,0.1288,0.4858,2308380733,0
27-Jan-25,0.1287,0.29,0.27,0.32,0.1287,0.4784,2308101510,0
28-Jan-25,0.1287,0.29,0.26,0.3216,0.1287,0.4784,2308101510,0
29-Jan-25,0.1588,0.29,0.26,0.3091,0.1588,0.6009,2369646573,0
30-Jan-25,0.1497,0.29,0.25,0.3138,0.1497,0.5532,2350986656,0
31-Jan-25,0.1497,0.29,0.25,0.3138,0.1497,0.5532,2350986656,0
1-Feb-25,0.1461,0.27,0.25,0.3189,0.1461,0.5306,2343648135,0
2-Feb-25,0.1361,0.28,0.28,0.3208,0.1361,0.483,2323290120,0
3-Feb-25,0.1453,0.29,0.3,0.318,0.1453,0.5133,2342017961,0
4-Feb-25,0.1352,0.31,0.3,0.3294,0.1352,0.4669,2321400911,0
5-Feb-25,0.1629,0.3,0.3,0.3419,0.1629,0.5701,2378063151,0
6-Feb-25,0.1495,0.3,0.35,0.3474,0.1495,0.5099,2350634547,0
7-Feb-25,0.1495,0.3,0.35,0.3474,0.1495,0.5099,2350634547,0
8-Feb-25,0.1495,0.3,0.35,0.403,0.1495,0.5099,2350634547,0
9-Feb-25,0.1982,0.33,0.35,0.4531,0.1982,0.6978,2450311622,0
10-Feb-25,0.1982,0.33,0.47,0.4429,0.1982,0.6978,2450311622,0
11-Feb-25,0.1275,0.33,0.47,0.3983,0.1275,0.4156,2305635581,0
12-Feb-25,0.1275,0.33,0.45,0.3959,0.1275,0.4156,2305635581,0
13-Feb-25,0.121,0.33,0.45,0.4092,0.121,0.3876,2292450065,0
14-Feb-25,0.121,0.33,0.45,0.4092,0.121,0.3876,2292450065,0
15-Feb-25,0.1375,0.33,0.45,0.4296,0.1375,0.4416,2326201378,0
16-Feb-25,0.1204,0.31,0.47,0.4288,0.1204,0.3765,2291235661,0
17-Feb-25,0.1412,0.33,0.47,0.4311,0.1412,0.4442,2333758350,0
18-Feb-25,0.143,0.34,0.49,0.4468,0.143,0.4453,2337455499,0
19-Feb-25,0.1432,0.35,0.52,0.4515,0.1432,0.4406,2337713797,0
20-Feb-25,0.0955,0.35,0.59,0.4726,0.0955,0.2796,2240307810,0
21-Feb-25,0.0955,0.35,0.59,0.4726,0.0955,0.2796,2240307810,0
22-Feb-25,0.1519,0.35,0.59,0.4664,0.1519,0.46,2855576933,1000000000
23-Feb-25,0.12,0.37,0.65,0.459,0.12,0.3504,3276507339,0
24-Feb-25,0.1242,0.41,0.58,0.4405,0.1242,0.3601,3288920125,0
25-Feb-25,0.1007,0.42,0.59,0.4531,0.1007,0.2836,3220098350,0
26-Feb-25,0.1125,0.41,0.54,0.4585,0.1125,0.3162,3254447002,0
27-Feb-25,0.1259,0.41,0.58,0.4554,0.1259,0.3538,3293712896,0
28-Feb-25,0.1259,0.41,0.58,0.4554,0.1259,0.3538,3293712896,0
1-Mar-25,0.1143,0.41,0.58,0.4507,0.1143,0.3151,3259742213,0
2-Mar-25,0.1009,0.42,0.51,0.4499,0.1009,0.2728,3220706191,0
3-Mar-25,0.1027,0.4,0.49,0.4296,0.1027,0.2751,3225799008,0
4-Mar-25,0.1006,0.4,0.46,0.4249,0.1006,0.2666,3219850673,0
5-Mar-25,0.1163,0.39,0.48,0.3928,0.1163,0.3084,3265681096,0
6-Mar-25,0.1139,0.39,0.45,0.4019,0.1139,0.2985,3258524993,0
7-Mar-25,0.1139,0.39,0.45,0.4019,0.1139,0.2985,3258524993,0
8-Mar-25,0.1075,0.37,0.45,0.4374,0.1075,0.2778,4239816925,1000000000
9-Mar-25,0.0931,0.35,0.51,0.4507,0.0931,0.2362,4184976109,0
10-Mar-25,0.0973,0.36,0.56,0.4557,0.0973,0.2452,4200963231,0
11-Mar-25,0.0972,0.34,0.55,0.459,0.0972,0.2426,4200553680,0
12-Mar-25,0.0959,0.34,0.53,0.4593,0.0959,0.2371,4195724591,0
13-Mar-25,0.0891,0.34,0.53,0.4538,0.0891,0.2171,4169334203,0
14-Mar-25,0.0891,0.34,0.53,0.4538,0.0891,0.2171,4169334203,0
15-Mar-25,0.104,0.38,0.53,0.4385,0.104,0.2535,4226399936,0
16-Mar-25,0.0834,0.37,0.53,0.4703,0.0834,0.199,4147655819,0
17-Mar-25,0.0834,0.37,0.57,0.4961,0.0834,0.1972,4147548043,0
18-Mar-25,0.0963,0.34,0.66,0.543,0.0963,0.2275,4196997833,0
19-Mar-25,0.0963,0.34,0.77,0.5399,0.0963,0.2275,4196997833,0
20-Mar-25,0.0963,0.34,0.77,0.5376,0.0963,0.2275,4196997833,0
21-Mar-25,0.0963,0.34,0.77,0.5376,0.0963,0.2275,4196997833,0
22-Mar-25,0.0963,0.34,0.77,0.5376,0.0963,0.2275,4196997833,0
23-Mar-25,0.0963,0.34,0.77,0.5376,0.0963,0.2275,4196997833,0
24-Mar-25,0.0963,0.34,0.77,0.5376,0.0963,0.2275,4196997833,0
25-Mar-25,0.0811,0.38,0.77,0.6056,0.0811,0.1882,4138752747,0
26-Mar-25,0.0848,0.39,0.74,0.6041,0.0848,0.1956,4152933318,0
27-Mar-25,0.0508,0.39,0.81,0.6135,0.0508,0.114,4022920337,0
28-Mar-25,0.0508,0.39,0.81,0.6135,0.0508,0.114,4022920337,0
29-Mar-25,0.087,0.41,0.81,0.6393,0.087,0.1976,4161528019,0
30-Mar-25,0.0859,0.44,0.93,0.6228,0.0859,0.1934,4157319382,0
31-Mar-25,0.0859,0.44,0.88,0.6228,0.0859,0.1934,4157319382,0
1-Apr-25,0.0859,0.44,0.88,0.6228,0.0859,0.1934,4157319382,0
2-Apr-25,0.0859,0.44,0.88,0.6228,0.0859,0.1934,4157319382,0
3-Apr-25,0.0859,0.44,0.88,0.6432,0.0859,0.1934,4157319382,0
4-Apr-25,0.0859,0.44,0.88,0.6432,0.0859,0.1934,4157319382,0
5-Apr-25,0.0605,0.43,0.88,0.6088,0.0605,0.1331,4059869685,0
6-Apr-25,0.0675,0.39,0.78,0.6361,0.0675,0.1481,4086962664,0
7-Apr-25,0.0554,0.39,0.81,0.6557,0.0554,0.1197,4040409333,0
8-Apr-25,0.0386,0.43,0.85,0.5634,0.0386,0.0819,3976018136,0
9-Apr-25,0.082,0.42,0.67,0.5634,0.082,0.1769,4142487299,0
10-Apr-25,0.1358,0.42,0.64,0.5736,0.1358,0.2985,4348343256,0
11-Apr-25,0.1358,0.42,0.64,0.5736,0.1358,0.2985,4348343256,0
12-Apr-25,0.1536,0.43,0.64,0.482,0.1536,0.3377,4416433617,0
13-Apr-25,0.1397,0.48,0.56,0.3302,0.1397,0.3027,4363377056,0
14-Apr-25,0.1894,0.49,0.41,0.4006,0.1894,0.4165,4553673593,0
15-Apr-25,0.249,0.49,0.45,0.3779,0.249,0.5576,4781809290,0
16-Apr-25,0.2502,0.51,0.49,0.3772,0.2502,0.5556,4786243249,0
17-Apr-25,0.2864,0.51,0.46,0.3349,0.2864,0.6402,4924756106,0
18-Apr-25,0.2864,0.51,0.46,0.3349,0.2864,0.6402,4924756106,0
19-Apr-25,0.2815,0.54,0.46,0.3286,0.2815,0.6227,4906246953,0
20-Apr-25,0.2554,0.59,0.4,0.3286,0.2554,0.5539,4806055856,0
21-Apr-25,0.2591,0.63,0.3,0.3286,0.2591,0.558,4820303349,0
22-Apr-25,0.2664,0.6,0.35,0.3286,0.2664,0.5706,4848226780,0
23-Apr-25,0.2401,0.56,0.32,0.3286,0.2401,0.5047,4747692868,0
24-Apr-25,0.2401,0.56,0.32,0.3286,0.2401,0.5047,4747692868,0
25-Apr-25,0.2401,0.56,0.32,0.3286,0.2401,0.5047,4747692868,0
26-Apr-25,0.2319,0.59,0.32,0.3286,0.2319,0.482,4716378666,0
27-Apr-25,0.2411,0.59,0.32,0.2989,0.2411,0.4987,4751357561,0
28-Apr-25,0.237,0.59,0.32,0.2989,0.237,0.4857,4735888213,0
29-Apr-25,0.2468,0.57,0.32,0.2674,0.2468,0.5034,4773146259,0
30-Apr-25,0.2623,0.58,0.37,0.283,0.2623,0.5338,4832522064,0
1-May-25,0.2762,0.58,0.39,0.283,0.2762,0.5604,4885708627,0
2-May-25,0.2762,0.58,0.39,0.283,0.2762,0.5604,4885708627,0
3-May-25,0.304,0.54,0.39,0.3302,0.304,0.6181,4992313260,0
4-May-25,0.291,0.5,0.49,0.3693,0.291,0.5843,4942584376,0
5-May-25,0.2878,0.52,0.51,0.3224,0.2878,0.5726,4930222402,0
6-May-25,0.2847,0.54,0.49,0.2989,0.2847,0.5614,4918399687,0
7-May-25,0.2893,0.54,0.44,0.2676,0.2893,0.5668,4935838712,0
8-May-25,0.2839,0.54,0.44,0.2754,0.2839,0.551,4915315881,0
9-May-25,0.2839,0.54,0.45,0.2754,0.2839,0.551,4915315881,0
10-May-25,0.2717,0.57,0.45,0.2754,0.2717,0.5211,4868435097,0
11-May-25,0.3252,0.54,0.48,0.2911,0.3252,0.6298,5073557040,0
12-May-25,0.3022,0.52,0.49,0.2911,0.3022,0.5766,4985450542,0
13-May-25,0.299,0.57,0.44,0.2833,0.299,0.5655,4973109640,0
14-May-25,0.2988,0.58,0.45,0.2754,0.2988,0.5609,4972386453,0
15-May-25,0.319,0.6,0.44,0.2676,0.319,0.5979,5049616595,0
16-May-25,0.319,0.6,0.44,0.2676,0.319,0.5979,5049616595,0
17-May-25,0.3221,0.6,0.44,0.2676,0.3221,0.5997,5061420140,0
18-May-25,0.3355,0.61,0.4,0.2676,0.3355,0.6225,5112998137,0
19-May-25,0.3299,0.6,0.37,0.2833,0.3299,0.6065,5091388431,0
20-May-25,0.3482,0.57,0.39,0.2911,0.3482,0.6386,5161459043,0
21-May-25,0.3251,0.53,0.46,0.2833,0.3251,0.5881,5072861565,0
22-May-25,0.331,0.55,0.46,0.2754,0.331,0.5954,5095656138,0
23-May-25,0.331,0.55,0.45,0.2833,0.331,0.5954,5095656138,0
24-May-25,0.322,0.52,0.45,0.2833,0.322,0.5737,5061184791,0
25-May-25,0.3127,0.53,0.44,0.2833,0.3127,0.5518,5025603882,0
26-May-25,0.3079,0.55,0.42,0.2989,0.3079,0.5389,5007350034,0
27-May-25,0.3171,0.54,0.43,0.2833,0.3171,0.5523,5042444079,0
28-May-25,0.3198,0.54,0.43,0.2754,0.3198,0.5535,5052644772,0
29-May-25,0.3189,0.54,0.43,0.2754,0.3189,0.548,5049358902,0
30-May-25,0.3189,0.55,0.43,0.2833,0.3189,0.548,5049358902,0
31-May-25,0.3418,0.55,0.43,0.2833,0.3418,0.5866,5137062715,0
1-Jun-25,0.3338,0.54,0.43,0.2911,0.3338,0.5678,5106513478,0
2-Jun-25,0.3094,0.54,0.41,0.2911,0.3094,0.5196,5012744995,0
3-Jun-25,0.3181,0.53,0.43,0.2989,0.3181,0.5317,5046174092,0
4-Jun-25,0.3181,0.54,0.45,0.2989,0.3181,0.5317,5046174092,0
5-Jun-25,0.3181,0.53,0.45,0.2989,0.3181,0.5317,5046174092,0
6-Jun-25,0.3181,0.53,0.45,0.2911,0.3181,0.5317,5046174092,0
7-Jun-25,0.3395,0.49,0.45,0.2911,0.3395,0.5664,5127991613,0
8-Jun-25,0.3384,0.49,0.46,0.2833,0.3384,0.5606,5123777357,0
9-Jun-25,0.3479,0.48,0.45,0.291,0.3479,0.5738,5160321018,0
10-Jun-25,0.3399,0.48,0.48,0.2818,0.3399,0.5559,5129712744,0
11-Jun-25,0.3417,0.47,0.44,0.2948,0.3417,0.5554,5136723155,0
12-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
13-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
14-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
15-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
16-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
17-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
18-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
19-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
20-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
21-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
22-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
23-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
24-Jun-25,0.3432,0.47,0.46,0.3073,0.3432,0.5543,5142277150,0
25-Jun-25,0.3432,0.47,0.46,0.2969,0.3432,0.5543,5142277150,0
26-Jun-25,0.3432,0.47,0.46,0.3095,0.3432,0.5543,5142277150,0
27-Jun-25,0.3432,0.47,0.46,0.3095,0.3432,0.5543,5142277150,0
28-Jun-25,0.2578,0.43,0.46,0.3235,0.2578,0.4063,4815324194,0
29-Jun-25,0.2927,0.39,0.49,0.379,0.2927,0.4618,4948987725,0
30-Jun-25,0.3255,0.34,0.56,0.4193,0.3255,0.5138,5074682277,0
1-Jul-25,0.2778,0.3,0.67,0.4354,0.2778,0.4316,4892106004,0
2-Jul-25,0.2817,0.27,0.69,0.4302,0.2817,0.4353,4906876324,0
3-Jul-25,0.2817,0.24,0.63,0.4335,0.2817,0.4353,4906876324,0
4-Jul-25,0.2817,0.2,0.63,0.4335,0.2817,0.4353,4906876324,0
5-Jul-25,0.2817,0.2,0.63,0.4335,0.2817,0.4353,4906876324,0
6-Jul-25,0.2817,0.2,0.63,0.4335,0.2817,0.4353,4906876324,0
7-Jul-25,0.2999,0.2,0.63,0.3829,0.2999,0.4621,4976455489,0
8-Jul-25,0.3009,0.2,0.59,0.3621,0.3009,0.461,4980520551,0
9-Jul-25,0.3009,0.17,0.57,0.3745,0.3009,0.461,4980520551,0
10-Jul-25,0.3009,0.17,0.58,0.3816,0.3009,0.461,4980520551,0
11-Jul-25,0.3107,0.17,0.58,0.3816,0.3107,0.4739,5018000274,0
12-Jul-25,0.33,0.2,0.58,0.3629,0.33,0.502,5091823216,0
13-Jul-25,0.3119,0.21,0.57,0.3912,0.3119,0.4701,5022575743,0
14-Jul-25,0.3443,0.23,0.59,0.3848,0.3443,0.5185,5146375580,0
15-Jul-25,0.3957,0.25,0.64,0.3848,0.3957,0.5976,5343502734,0
16-Jul-25,0.4052,0.28,0.62,0.3848,0.4052,0.609,5379748892,0
17-Jul-25,0.4052,0.28,0.61,0.3848,0.4052,0.609,5379748892,0
18-Jul-25,0.4052,0.28,0.61,0.3848,0.4052,0.609,5379748892,0
19-Jul-25,0.3941,0.31,0.61,0.3848,0.3941,0.5876,5337267809,0
20-Jul-25,0.3813,0.31,0.6,0.3848,0.3813,0.5638,5288054960,0
21-Jul-25,0.3897,0.34,0.58,0.3848,0.3897,0.5736,5320511699,0
22-Jul-25,0.3941,0.35,0.6,0.3848,0.3941,0.5768,5337180320,0
23-Jul-25,0.395,0.35,0.62,0.3848,0.395,0.5748,5340788188,0
24-Jul-25,0.395,0.35,0.62,0.3848,0.395,0.5748,5340788188,0
25-Jul-25,0.395,0.35,0.62,0.3848,0.395,0.5748,5340788188,0
26-Jul-25,0.3891,0.38,0.62,0.3848,0.3891,0.5623,5318030781,0
27-Jul-25,0.3822,0.37,0.6,0.3848,0.3822,0.5484,5291538743,0
28-Jul-25,0.3861,0.35,0.59,0.3848,0.3861,0.5511,5306427888,0
29-Jul-25,0.3864,0.32,0.62,0.3848,0.3864,0.5483,5307603623,0
30-Jul-25,0.3889,0.28,0.62,0.4085,0.3889,0.5488,5317189866,0
31-Jul-25,0.3889,0.28,0.62,0.4085,0.3889,0.5488,5317189866,0
1-Aug-25,0.3889,0.28,0.62,0.4444,0.3889,0.5488,5317189866,0
2-Aug-25,0.3956,0.27,0.62,0.4632,0.3956,0.5555,5342949661,0
3-Aug-25,0.4222,0.25,0.68,0.4632,0.4222,0.5914,5444682598,0
4-Aug-25,0.431,0.26,0.71,0.4632,0.431,0.6009,5478382951,0
5-Aug-25,0.456,0.29,0.72,0.4632,0.456,0.6339,5574056444,0
6-Aug-25,0.4573,0.25,0.72,0.4632,0.4573,0.6322,5579233600,0
7-Aug-25,0.4573,0.25,0.7,0.4632,0.4573,0.6322,5579233600,0
8-Aug-25,0.4573,0.25,0.7,0.4632,0.4573,0.6322,5579233600,0
9-Aug-25,0.449,0.25,0.7,0.4632,0.449,0.613,5547553591,0
10-Aug-25,0.4408,0.25,0.7,0.4632,0.4408,0.5977,5515802002,0
11-Aug-25,0.459,0.25,0.7,0.4632,0.459,0.62,5585482729,0
12-Aug-25,0.4611,0.25,0.7,0.4632,0.4611,0.6195,5593715570,0
13-Aug-25,0.4633,0.25,0.7,0.4632,0.4611,0.6195,5593715570,0
14-Aug-25,0.4633,,,,,,,
15-Aug-25,0.4633,,,,,,,
16-Aug-25,0.4654,,,,,,,
17-Aug-25,0.4676,,,,,,,
18-Aug-25,0.4697,,,,,,,
19-Aug-25,0.4719,,,,,,,
20-Aug-25,0.474,,,,,,,
21-Aug-25,0.4762,,,,,,,
22-Aug-25,0.4762,,,,,,,
23-Aug-25,0.4783,,,,,,,
24-Aug-25,0.4783,,,,,,,
25-Aug-25,0.4805,,,,,,,
26-Aug-25,0.4826,,,,,,,
27-Aug-25,0.4848,,,,,,,
28-Aug-25,0.4869,,,,,,,
29-Aug-25,0.4869,,,,,,,
30-Aug-25,0.4891,,,,,,,
31-Aug-25,0.4912,,,,,,,
1-Sep-25,0.4912,,,,,,,
2-Sep-25,0.4934,,,,,,,
3-Sep-25,0.4955,,,,,,,
4-Sep-25,0.4977,,,,,,,
5-Sep-25,0.4977,,,,,,,
6-Sep-25,0.4998,,,,,,,
7-Sep-25,0.502,,,,,,,
8-Sep-25,0.5041,,,,,,,
9-Sep-25,0.5063,,,,,,,
10-Sep-25,0.5063,,,,,,,
11-Sep-25,0.5084,,,,,,,
12-Sep-25,0.5084,,,,,,,
13-Sep-25,0.5106,,,,,,,
14-Sep-25,0.5127,,,,,,,
15-Sep-25,0.5149,,,,,,,
16-Sep-25,0.517,,,,,,,
17-Sep-25,0.5192,,,,,,,
18-Sep-25,0.5213,,,,,,,
19-Sep-25,0.5213,,,,,,,
20-Sep-25,0.5235,,,,,,,
21-Sep-25,0.5256,,,,,,,
22-Sep-25,0.5278,,,,,,,
23-Sep-25,0.5299,,,,,,,
24-Sep-25,0.5321,,,,,,,
25-Sep-25,0.5342,,,,,,,
26-Sep-25,0.5342,,,,,,,
27-Sep-25,0.5364,,,,,,,
28-Sep-25,0.5385,,,,,,,
29-Sep-25,0.5407,,,,,,,
30-Sep-25,0.5428,,,,,,,
1-Oct-25,0.545,,,,,,,
2-Oct-25,0.5471,,,,,,,
3-Oct-25,0.5471,,,,,,,
4-Oct-25,0.5493,,,,,,,
5-Oct-25,0.5514,,,,,,,
6-Oct-25,0.5536,,,,,,,
7-Oct-25,0.5557,,,,,,,
8-Oct-25,0.5579,,,,,,,
9-Oct-25,0.56,,,,,,,
10-Oct-25,0.56,,,,,,,
11-Oct-25,0.5622,,,,,,,
12-Oct-25,0.5643,,,,,,,
