Date,Fund,Dollar,Firouzen,Gold
10/17/2020, -   ,0,0,0
10/18/2020,0.01,0,0,0
10/19/2020,0.02,-0.029827316,0,-0.078706903
10/20/2020,-0.01,-0.135133438,0,-0.149111188
10/21/2020,-0.02,-0.095604396,0,-0.129098518
10/22/2020, -   ,-0.077708006,0,-0.129098518
10/23/2020, -   ,-0.077708006,0,-0.129098518
10/24/2020,-0.01,-0.089513344,0,-0.105668817
10/25/2020,-0.01,-0.089513344,0,-0.105668817
10/26/2020,-0.05,-0.121350079,0,-0.161310758
10/27/2020,-0.03,-0.113594977,0,-0.145838133
10/28/2020, -   ,-0.125745683,0,-0.150790908
10/29/2020,-0.02,-0.128728414,0,-0.150790908
10/30/2020,-0.02,-0.128728414,0,-0.150790908
10/31/2020,-0.01,-0.156295133,0,-0.204589956
11/1/2020,-0.01,-0.145902669,0,-0.17590033
11/2/2020,-0.01,-0.113343799,-0.023267974,-0.096377563
11/3/2020,-0.01,-0.113343799,-0.023267974,-0.096377563
11/4/2020,-0.01,-0.091522763,0.031830065,-0.006018199
11/5/2020,-0.01,-0.172527473,0.031830065,-0.006018199
11/6/2020,-0.01,-0.172527473,0.031830065,-0.006018199
11/7/2020,-0.01,-0.230863422,-0.052941176,-0.10540966
11/8/2020,-0.01,-0.262166405,-0.139281046,-0.155849267
11/9/2020,-0.01,-0.221255887,-0.110457516,-0.091069646
11/10/2020,-0.01,-0.149042386,-0.110457516,-0.10889388
11/11/2020,-0.01,-0.15233909,-0.110457516,-0.139810336
11/12/2020,-0.01,-0.156828885,-0.110457516,-0.139810336
11/13/2020,-0.01,-0.156828885,-0.110457516,-0.139810336
11/14/2020,-0.01,-0.16021978,-0.110457516,-0.146653997
11/15/2020,-0.01,-0.183485086,-0.110457516,-0.179499731
11/16/2020,-0.01,-0.186718995,-0.110457516,-0.164910159
11/17/2020,-0.01,-0.186907378,-0.110457516,-0.168643938
11/18/2020,-0.01,-0.195510204,-0.110457516,-0.198207018
11/19/2020,-0.01,-0.195604396,-0.110457516,-0.198207018
11/20/2020,-0.01,-0.195604396,-0.110457516,-0.198207018
11/21/2020,-0.01,-0.185117739,-0.110457516,-0.177253705
11/22/2020, -   ,-0.201067504,-0.110457516,-0.199186055
11/23/2020,-0.0033,-0.197739404,-0.110457516,-0.189741227
11/24/2020,-0.0172,-0.213594977,-0.110457516,-0.225754435
11/25/2020,-0.018,-0.213312402,-0.110457516,-0.242196499
11/26/2020,-0.0142,-0.213312402,-0.110457516,-0.242196499
11/27/2020,-0.0142,-0.213312402,-0.110457516,-0.242196499
11/28/2020,-0.0138,-0.222731554,-0.110457516,-0.252543577
11/29/2020,-0.0143,-0.228979592,-0.110457516,-0.253887353
11/30/2020,-0.0046,-0.214850863,-0.110457516,-0.196949628
12/1/2020,0.005,-0.195572998,-0.110457516,-0.158738386
12/2/2020,-0.0043,-0.195604396,-0.123666388,-0.188829379
12/3/2020,-0.0016,-0.20043956,-0.123666388,-0.188829379
12/4/2020,-0.0016,-0.20043956,-0.123666388,-0.188829379
12/5/2020,-0.005,-0.198288854,-0.11423148,-0.184836443
12/6/2020,-0.0087,-0.196138148,-0.087523432,-0.171177916
12/7/2020,-0.0035,-0.196263736,-0.088926572,-0.161339553
12/8/2020,-0.0094,-0.196389325,-0.095700352,-0.138716118
12/9/2020,-0.004,-0.184427002,-0.093039225,-0.113184366
12/10/2020,-0.0012,-0.181632653,-0.093039225,-0.113184366
12/11/2020,-0.0012,-0.181632653,-0.093039225,-0.113184366
12/12/2020,-0.0007,-0.183830455,-0.093039225,-0.14435038
12/13/2020,-0.0036,-0.189858713,-0.093039225,-0.173721493
12/14/2020,-0.0067,-0.193029827,-0.093039225,-0.197256777
12/15/2020,-0.0083,-0.188288854,-0.093039225,-0.165869999
12/16/2020,-0.0058,-0.190141287,-0.093039225,-0.181582585
12/17/2020,-0.0091,-0.18989011,-0.093039225,-0.181582585
12/18/2020,-0.0091,-0.18989011,-0.093039225,-0.181582585
12/19/2020,0.0041,-0.199403454,-0.093039225,-0.190365123
12/20/2020,0.0076,-0.202543171,-0.093039225,-0.190307533
12/21/2020,0.0053,-0.20100471,-0.093039225,-0.183262305
12/22/2020,0.0086,-0.198587127,-0.093039225,-0.194540429
12/23/2020,0.0195,-0.190612245,-0.093039225,-0.184817246
12/24/2020,0.0257,-0.188006279,-0.093039225,-0.184817246
12/25/2020,0.0257,-0.188006279,-0.093039225,-0.184817246
12/26/2020,0.0208,-0.192684458,-0.093039225,-0.196748061
12/27/2020,0.0277,-0.191868132,-0.093039225,-0.196776856
12/28/2020,0.0252,-0.191742543,-0.093039225,-0.194818782
12/29/2020,0.0184,-0.19299843,-0.093039225,-0.201998388
12/30/2020,0.0427,-0.193186813,-0.093039225,-0.209888275
12/31/2020,0.0389,-0.193061225,-0.093039225,-0.209888275
1/1/2021,0.0389,-0.193061225,-0.093039225,-0.209888275
1/2/2021,0.0401,-0.195761382,-0.093039225,-0.225696844
1/3/2021,0.0394,-0.19733124,-0.07712169,-0.219256316
1/4/2021,0.0408,-0.190989011,-0.062897511,-0.187312831
1/5/2021,0.0352,-0.186687598,-0.055785421,-0.156607541
1/6/2021,0.0474,-0.18844584,-0.093942347,-0.157884128
1/7/2021,0.0529,-0.197676609,-0.093942347,-0.157884128
1/8/2021,0.0529,-0.197676609,-0.093942347,-0.157884128
1/9/2021,0.0517,-0.219215071,-0.127527215,-0.241198265
1/10/2021,0.052,-0.219623234,-0.088636502,-0.232838056
1/11/2021,0.0452,-0.219623234,-0.109859881,-0.239249789
1/12/2021,0.0503,-0.219811617,-0.162128096,-0.238107579
1/13/2021,0.0531,-0.230643642,-0.159080058,-0.256795669
1/14/2021,0.0522,-0.247943485,-0.159080058,-0.256795669
1/15/2021,0.0522,-0.247943485,-0.159080058,-0.256795669
1/16/2021,0.0556,-0.279466248,-0.221508401,-0.323926899
1/17/2021,0.0556,-0.279466248,-0.221508401,-0.323926899
1/18/2021,0.0612,-0.315572998,-0.289976376,-0.348748368
1/19/2021,0.0685,-0.315981162,-0.233023213,-0.298673501
1/20/2021,0.0543,-0.285808477,-0.175505598,-0.272316287
1/21/2021,0.0621,-0.288697017,-0.175505598,-0.272316287
1/22/2021,0.0621,-0.288697017,-0.175505598,-0.272316287
1/23/2021,0.0715,-0.295729984,-0.111609681,-0.287721723
1/24/2021,0.077,-0.295855573,-0.137405118,-0.268217769
1/25/2021,0.0824,-0.295918367,-0.155298232,-0.275310988
1/26/2021,0.0768,-0.280423862,-0.187528417,-0.306227444
1/27/2021,0.0896,-0.264929356,-0.19949479,-0.283805575
1/28/2021,0.0869,-0.271240188,-0.19949479,-0.283805575
1/29/2021,0.0869,-0.271240188,-0.19949479,-0.283805575
1/30/2021,0.0887,-0.255290424,-0.145138104,-0.259348844
1/31/2021,0.0898,-0.249042386,-0.138477576,-0.250758274
2/1/2021,0.0926,-0.250518053,-0.164837464,-0.25270675
2/2/2021,0.0901,-0.250455259,-0.198817448,-0.253090686
2/3/2021,0.0913,-0.253814757,-0.210501595,-0.265405437
2/4/2021,0.0896,-0.254411303,-0.210501595,-0.265405437
2/5/2021,0.0896,-0.254411303,-0.210501595,-0.265405437
2/6/2021,0.0937,-0.254191523,-0.250521211,-0.262372341
2/7/2021,0.0916,-0.255855573,-0.18143234,-0.252322814
2/8/2021,0.0913,-0.256043956,-0.203389506,-0.215896875
2/9/2021,0.0915,-0.243516484,-0.192213365,-0.182254473
2/10/2021,0.0915,-0.243516484,-0.192213365,-0.182254473
2/11/2021,0.0896,-0.224615385,-0.192213365,-0.182254473
2/12/2021,0.0896,-0.224615385,-0.192213365,-0.182254473
2/13/2021,0.0949,-0.21566719,-0.150951955,-0.14958151
2/14/2021,0.0976,-0.215541601,-0.161676535,-0.167559318
2/15/2021,0.1054,-0.215604396,-0.169578857,-0.181179452
2/16/2021,0.1007,-0.215604396,-0.193511603,-0.167213776
2/17/2021,0.108,-0.209764521,-0.208187344,-0.172579283
2/18/2021,0.1079,-0.209701727,-0.208187344,-0.172579283
2/19/2021,0.1079,-0.209701727,-0.208187344,-0.172579283
2/20/2021,0.1092,-0.215321821,-0.231386303,-0.203294172
2/21/2021,0.1117,-0.23833595,-0.258084862,-0.218440452
2/22/2021,0.1172,-0.240596546,-0.275921532,-0.228192429
2/23/2021,0.1091,-0.226216641,-0.246231379,-0.226915841
2/24/2021,0.1017,-0.22100471,-0.238780619,-0.218555632
2/25/2021,0.1017,-0.220690738,-0.238780619,-0.218555632
2/26/2021,0.1017,-0.220690738,-0.238780619,-0.218555632
2/27/2021,0.1225,-0.207598116,-0.260060443,-0.226695078
2/28/2021,0.1201,-0.224301413,-0.287887905,-0.233481149
3/1/2021,0.106,-0.22266876,-0.263842268,-0.228528373
3/2/2021,0.1217,-0.23277865,-0.249335863,-0.242772403
3/3/2021,0.116,-0.225211931,-0.259778217,-0.239077018
3/4/2021,0.1113,-0.225714286,-0.259778217,-0.239077018
3/5/2021,0.1113,-0.225714286,-0.259778217,-0.239077018
3/6/2021,0.1116,-0.237896389,-0.261584462,-0.272287491
3/7/2021,0.1251,-0.24678179,-0.254980379,-0.273996007
3/8/2021,0.1163,-0.236043956,-0.237030819,-0.274379943
3/9/2021,0.1097,-0.239874411,-0.236240587,-0.282567381
3/10/2021,0.1143,-0.239968603,-0.241885102,-0.276434001
3/11/2021,0.1143,-0.239968603,-0.241885102,-0.276434001
3/12/2021,0.1143,-0.239968603,-0.241885102,-0.276434001
3/13/2021,0.1298,-0.240879121,-0.228112484,-0.264493588
3/14/2021,0.1295,-0.249136578,-0.218516808,-0.271567611
3/15/2021,0.1251,-0.249073783,-0.218516808,-0.285264532
3/16/2021,0.1265,-0.243673469,-0.195261403,-0.269340782
3/17/2021,0.1217,-0.245211931,-0.192777816,-0.2542041
3/18/2021,0.1156,-0.247629513,-0.192777816,-0.2542041
3/19/2021,0.1156,-0.247629513,-0.192777816,-0.2542041
3/20/2021,0.1156,-0.247629513,-0.192777816,-0.2542041
3/21/2021,0.1156,-0.247629513,-0.192777816,-0.2542041
3/22/2021,0.1156,-0.247629513,-0.192777816,-0.2542041
3/23/2021,0.1156,-0.247629513,-0.192777816,-0.2542041
3/24/2021,0.1156,-0.247629513,-0.192777816,-0.2542041
3/25/2021,0.1319,-0.247629513,-0.192777816,-0.2542041
3/26/2021,0.1319,-0.247629513,-0.192777816,-0.2542041
3/27/2021,0.1392,-0.222731554,-0.180585662,-0.248243492
3/28/2021,0.1412,-0.207755102,-0.184367488,-0.229939338
3/29/2021,0.1412,-0.207755102,-0.184367488,-0.229939338
3/30/2021,0.1413,-0.207095761,-0.186173733,-0.237224526
3/31/2021,0.1398,-0.20866562,-0.184198152,-0.244144974
4/1/2021,0.1398,-0.208477237,-0.184198152,-0.244144974
4/2/2021,0.1398,-0.208477237,-0.184198152,-0.244144974
4/3/2021,0.1443,-0.231868132,-0.207510002,-0.265990939
4/4/2021,0.1494,-0.237927787,-0.236579258,-0.264848729
4/5/2021,0.1407,-0.233751962,-0.232966768,-0.257976273
4/6/2021,0.1505,-0.224144427,-0.23561969,-0.254357675
4/7/2021,0.1541,-0.231962323,-0.245328257,-0.256978039
4/8/2021,0.1503,-0.231836735,-0.245328257,-0.256978039
4/9/2021,0.1503,-0.231836735,-0.245328257,-0.256978039
4/10/2021,0.1574,-0.240565149,-0.273945951,-0.279083161
4/11/2021,0.1534,-0.237519623,-0.275187745,-0.286397144
4/12/2021,0.1479,-0.237174254,-0.265648513,-0.280705291
4/13/2021,0.1473,-0.243642072,-0.230934742,-0.286109191
4/14/2021,0.1254,-0.239089482,-0.243691347,-0.280762881
4/15/2021,0.1067,-0.246875981,-0.243691347,-0.280762881
4/16/2021,0.1067,-0.246875981,-0.243691347,-0.280762881
4/17/2021,0.1478,-0.246687598,-0.263842268,-0.27854565
4/18/2021,0.1128,-0.250172685,-0.280550035,-0.29032289
4/19/2021,0.1075,-0.252213501,-0.275526416,-0.297003379
4/20/2021,0.1367,-0.266122449,-0.263447152,-0.315489903
4/21/2021,0.1718,-0.266279435,-0.277840667,-0.311592951
4/22/2021,0.1742,-0.267503925,-0.277840667,-0.311592951
4/23/2021,0.1742,-0.267503925,-0.277840667,-0.311592951
4/24/2021,0.1636,-0.267284144,-0.280550035,-0.316593719
4/25/2021,0.1806,-0.26722135,-0.288565247,-0.307302465
4/26/2021,0.1686,-0.269199372,-0.276824654,-0.320442678
4/27/2021,0.1767,-0.26967033,-0.256673733,-0.320279506
4/28/2021,0.1778,-0.270549451,-0.253174134,-0.318935729
4/29/2021,0.1909,-0.270612245,-0.253174134,-0.318935729
4/30/2021,0.1909,-0.270612245,-0.253174134,-0.318935729
5/1/2021,0.2022,-0.280690738,-0.263560043,-0.341367197
5/2/2021,0.1732,-0.314348509,-0.278179338,-0.359728941
5/3/2021,0.1794,-0.317708006,-0.280267809,-0.360794364
5/4/2021,0.1794,-0.317708006,-0.280267809,-0.360794364
5/5/2021,0.1839,-0.342386185,-0.279026015,-0.372110881
5/6/2021,0.1873,-0.351711146,-0.279026015,-0.372110881
5/7/2021,0.1873,-0.351711146,-0.279026015,-0.372110881
5/8/2021,0.1789,-0.352056515,-0.285686544,-0.354238655
5/9/2021,0.1769,-0.349262166,-0.294322653,-0.344717039
5/10/2021,0.1731,-0.321412873,-0.28783146,-0.329801121
5/11/2021,0.1725,-0.303453689,-0.267059642,-0.310911464
5/12/2021,0.1791,-0.310047096,-0.273889506,-0.309279736
5/13/2021,0.1791,-0.321412873,-0.273889506,-0.309279736
5/14/2021,0.1791,-0.321412873,-0.273889506,-0.309279736
5/15/2021,0.1761,-0.307692308,-0.260850675,-0.296187514
5/16/2021,0.1842,-0.296263736,-0.267285423,-0.29140751
5/17/2021,0.1829,-0.302386185,-0.274058842,-0.310729095
5/18/2021,0.1868,-0.292496075,-0.273212164,-0.29879828
5/19/2021,0.1782,-0.303642072,-0.279929138,-0.319761192
5/20/2021,0.1783,-0.299843014,-0.279929138,-0.319761192
5/21/2021,0.1783,-0.299843014,-0.279929138,-0.319761192
5/22/2021,0.1809,-0.298304553,-0.290145711,-0.320817016
5/23/2021,0.1829,-0.298241758,-0.31136909,-0.306169853
5/24/2021,0.1564,-0.296357928,-0.32023098,-0.291973816
5/25/2021,0.1673,-0.296389325,-0.312046432,-0.291925824
5/26/2021,0.1661,-0.293061225,-0.315207361,-0.277566613
5/27/2021,0.1674,-0.288948195,-0.315207361,-0.277566613
5/28/2021,0.1674,-0.288948195,-0.315207361,-0.277566613
5/29/2021,0.1708,-0.263233909,-0.287210563,-0.256891653
5/30/2021,0.1729,-0.250957614,-0.260060443,-0.253877755
5/31/2021,0.178,-0.265117739,-0.278574454,-0.271020502
6/1/2021,0.1794,-0.264803768,-0.27710688,-0.25937764
6/2/2021,0.1838,-0.26455259,-0.265027617,-0.249270521
6/3/2021,0.1847,-0.264270016,-0.265027617,-0.249270521
6/4/2021,0.1847,-0.264270016,-0.265027617,-0.249270521
6/5/2021,0.1847,-0.264270016,-0.265027617,-0.249270521
6/6/2021,0.1847,-0.264270016,-0.265027617,-0.249270521
6/7/2021,0.1745,-0.259183674,-0.263221372,-0.251046226
6/8/2021,0.1813,-0.260627944,-0.253230579,-0.263121017
6/9/2021,0.1836,-0.241946625,-0.265817849,-0.257419565
6/10/2021,0.1809,-0.2488854,-0.265817849,-0.257419565
6/11/2021,0.1809,-0.2488854,-0.265817849,-0.257419565
6/12/2021,0.1769,-0.253532182,-0.260342669,-0.271385242
6/13/2021,0.1815,-0.243233909,-0.262600475,-0.263869692
6/14/2021,0.1866,-0.247346939,-0.264858281,-0.269974276
6/15/2021,0.1951,-0.244929356,-0.265592068,-0.267113952
6/16/2021,0.1966,-0.240973312,-0.267624094,-0.260740613
6/17/2021,0.1752,-0.23299843,-0.267624094,-0.260740613
6/18/2021,0.1752,-0.23299843,-0.267624094,-0.260740613
6/19/2021,0.1937,-0.262511774,-0.252666127,-0.285629271
6/20/2021,0.2062,-0.247723705,-0.253004798,-0.290965983
6/21/2021,0.2016,-0.243359498,-0.251029218,-0.291234739
6/22/2021,0.2035,-0.238084772,-0.2372566,-0.285053367
6/23/2021,0.2013,-0.240847724,-0.220097272,-0.286896261
6/24/2021,0.2196,-0.240533752,-0.220097272,-0.286896261
6/25/2021,0.2196,-0.240533752,-0.220097272,-0.286896261
6/26/2021,0.2123,-0.232213501,-0.1923827,-0.274811871
6/27/2021,0.2151,-0.225211931,-0.19576941,-0.273688858
6/28/2021,0.2132,-0.22411303,-0.192664926,-0.264157644
6/29/2021,0.225,-0.216169545,-0.178102076,-0.256901252
6/30/2021,0.2223,-0.202511774,-0.158515606,-0.258590571
7/1/2021,0.2214,-0.21032967,-0.158515606,-0.258590571
7/2/2021,0.2214,-0.21032967,-0.158515606,-0.258590571
7/3/2021,0.2271,-0.207660911,-0.173755798,-0.256258159
7/4/2021,0.2306,-0.21032967,-0.17804563,-0.257966674
7/5/2021,0.2346,-0.215949765,-0.164442348,-0.267824234
7/6/2021,0.2403,-0.211648352,-0.132042828,-0.262305152
7/7/2021,0.2443,-0.212370487,-0.129502796,-0.26544383
7/8/2021,0.2443,-0.214474097,-0.129502796,-0.26544383
7/9/2021,0.2443,-0.214474097,-0.129502796,-0.26544383
7/10/2021,0.2263,-0.2166719,-0.145589665,-0.265741381
7/11/2021,0.2317,-0.215102041,-0.138985582,-0.264618368
7/12/2021,0.2308,-0.216043956,-0.137574453,-0.265338248
7/13/2021,0.2368,-0.222637363,-0.14005804,-0.272249098
7/14/2021,0.2406,-0.227503925,-0.141977175,-0.279582278
7/15/2021,0.2406,-0.224521193,-0.141977175,-0.279582278
7/16/2021,0.2406,-0.224521193,-0.141977175,-0.279582278
7/17/2021,0.2434,-0.223579278,-0.121600474,-0.27734585
7/18/2021,0.2435,-0.229858713,-0.139437143,-0.282193043
7/19/2021,0.2456,-0.231899529,-0.144234982,-0.28107003
7/20/2021,0.2456,-0.230172685,-0.144234982,-0.28107003
7/21/2021,0.2456,-0.230172685,-0.144234982,-0.28107003
7/22/2021,0.2456,-0.226750393,-0.144234982,-0.28107003
7/23/2021,0.2456,-0.226750393,-0.144234982,-0.28107003
7/24/2021,0.2456,-0.224207221,-0.144234982,-0.28107003
7/25/2021,0.2456,-0.222009419,-0.144234982,-0.28107003
7/26/2021,0.242,-0.213532182,-0.137461563,-0.259963142
7/27/2021,0.2443,-0.209858713,-0.139550034,-0.243607464
7/28/2021,0.2492,-0.196263736,-0.135485982,-0.231763035
7/29/2021,0.2492,-0.196263736,-0.135485982,-0.231763035
7/30/2021,0.2492,-0.196263736,-0.135485982,-0.231763035
7/31/2021,0.2265,-0.192182104,-0.117536423,-0.199138063
8/1/2021,0.2454,-0.199717425,-0.094506799,-0.205914536
8/2/2021,0.2517,-0.19877551,-0.09507125,-0.212585426
8/3/2021,0.2265,-0.192182104,-0.08959607,-0.202967826
8/4/2021,0.2387,-0.195635793,-0.067243788,-0.198984489
8/5/2021,0.2387,-0.195635793,-0.067243788,-0.198984489
8/6/2021,0.2387,-0.195635793,-0.067243788,-0.198984489
8/7/2021,0.2511,-0.195039247,-0.059736582,-0.219064348
8/8/2021,0.258,-0.193437991,-0.057648111,-0.207037549
8/9/2021,0.2599,-0.186530612,-0.037497191,-0.214860247
8/10/2021,0.2478,-0.173186813,-0.027224172,-0.206941565
8/11/2021,0.2422,-0.16455259,-0.019547631,-0.190528296
8/12/2021,0.2422,-0.170204082,-0.019547631,-0.190528296
8/13/2021,0.2422,-0.170204082,-0.019547631,-0.190528296
8/14/2021,0.2572,-0.173657771,-0.014693347,-0.178194349
8/15/2021,0.2746,-0.15544741,-0.002501193,-0.170745988
8/16/2021,0.2746,-0.155196232,-0.002501193,-0.170745988
8/17/2021,0.2746,-0.15544741,-0.002501193,-0.170745988
8/18/2021,0.2746,-0.15544741,-0.002501193,-0.170745988
8/19/2021,0.2746,-0.15544741,-0.002501193,-0.170745988
8/20/2021,0.2746,-0.15544741,-0.002501193,-0.170745988
8/21/2021,0.2746,-0.144427002,-0.002501193,-0.170745988
8/22/2021,0.2742,-0.138178964,0.011553651,-0.152422637
8/23/2021,0.2901,-0.131585557,0.019399527,-0.160379713
8/24/2021,0.3199,-0.13177394,0.045815861,-0.148314521
8/25/2021,0.3263,-0.125620094,0.042372706,-0.158815173
8/26/2021,0.3259,-0.124050236,0.042372706,-0.158815173
8/27/2021,0.3259,-0.124050236,0.042372706,-0.158815173
8/28/2021,0.3333,-0.114568289,0.061846285,-0.147949781
8/29/2021,0.3414,-0.133186813,0.054339079,-0.173865469
8/30/2021,0.3333,-0.150266876,0.003538438,-0.197544729
8/31/2021,0.3149,-0.139026688,-0.005267006,-0.186496967
9/1/2021,0.3264,-0.151177394,0.011102089,-0.182916763
9/2/2021,0.3361,-0.143139717,0.011102089,-0.182916763
9/3/2021,0.3361,-0.143139717,0.011102089,-0.182916763
9/4/2021,0.3436,-0.151302983,0.030914339,-0.180027643
9/5/2021,0.3374,-0.150141287,0.031704571,-0.173279966
9/6/2021,0.2815,-0.148477237,0.037687758,-0.180152423
9/7/2021,0.2817,-0.140313972,0.015561257,-0.180075635
9/8/2021,0.2817,-0.13089482,0.016351489,-0.172396913
9/9/2021,0.2765,-0.126310832,0.016351489,-0.172396913
9/10/2021,0.2765,-0.126310832,0.016351489,-0.172396913
9/11/2021,0.2997,-0.129324961,0.035712178,-0.170093297
9/12/2021,0.3176,-0.144395604,0.01132787,-0.181275436
9/13/2021,0.3325,-0.142511774,0.000998406,-0.194300468
9/14/2021,0.3592,-0.131962323,0.018609295,-0.186458573
9/15/2021,0.3809,-0.142197802,0.00782827,-0.191171389
9/16/2021,0.3995,-0.138273155,0.00782827,-0.191171389
9/17/2021,0.3995,-0.138273155,0.00782827,-0.191171389
9/18/2021,0.3635,-0.140627944,-0.026264604,-0.20745028
9/19/2021,0.3725,-0.137676609,-0.039924332,-0.218622821
9/20/2021,0.3817,-0.140313972,-0.032925133,-0.212345466
9/21/2021,0.3805,-0.139623234,-0.044327054,-0.216568763
9/22/2021,0.3955,-0.135918367,-0.039190545,-0.206212086
9/23/2021,0.3943,-0.13089482,-0.039190545,-0.206212086
9/24/2021,0.3943,-0.13089482,-0.039190545,-0.206212086
9/25/2021,0.4252,-0.13466248,-0.021128095,-0.20342855
9/26/2021,0.4227,-0.13089482,-0.022482779,-0.204647547
9/27/2021,0.4227,-0.13089482,-0.022482779,-0.204647547
9/28/2021,0.4205,-0.118649922,-0.016217367,-0.196258543
9/29/2021,0.4138,-0.11299843,-0.011532419,-0.186074637
9/30/2021,0.4198,-0.106091052,-0.011532419,-0.186074637
10/1/2021,0.4198,-0.106091052,-0.011532419,-0.186074637
10/2/2021,0.4378,-0.114568289,0.025044043,-0.176034708
10/3/2021,0.451,-0.119591837,0.029672546,-0.189818014
10/4/2021,0.4543,-0.116609105,0.033510816,-0.192025647
10/5/2021,0.4543,-0.116609105,0.033510816,-0.192025647
10/6/2021,0.4617,-0.123014129,0.031309455,-0.190825847
10/7/2021,0.4617,-0.123014129,0.031309455,-0.190825847
10/8/2021,0.4617,-0.123014129,0.031309455,-0.190825847
10/9/2021,0.4585,-0.134693878,0.017593282,-0.203918068
10/10/2021,0.4544,-0.134034537,0.017593282,-0.206845581
10/11/2021,0.4695,-0.141821036,0.017593282,-0.210147432
10/12/2021,0.467,-0.149984301,0.017593282,-0.224439453
10/13/2021,0.4673,-0.147378336,0.017593282,-0.225380097
10/14/2021,0.4651,-0.149544741,0.017593282,-0.225380097
10/15/2021,0.4651,-0.149544741,0.017593282,-0.225380097
10/16/2021,0.4668,-0.143328101,0.017593282,-0.205856945
10/17/2021,0.4696,-0.146562009,0.017593282,-0.210704139
10/18/2021,0.4633,-0.143987441,0.017593282,-0.215608923
10/19/2021,0.4647,-0.13711146,0.017593282,-0.2067304
10/20/2021,0.4663,-0.142605966,0.017593282,-0.209590724
10/21/2021,0.4679,-0.139246468,0.017593282,-0.209590724
10/22/2021,0.4679,-0.139246468,0.017593282,-0.209590724
10/23/2021,0.4497,-0.133343799,0.017593282,-0.200232281
10/24/2021,0.4497,-0.133343799,0.017593282,-0.200232281
10/25/2021,0.4544,-0.134631083,0.017593282,-0.195932197
10/26/2021,0.4325,-0.134160126,0.017593282,-0.200049912
10/27/2021,0.4248,-0.130989011,0.017593282,-0.194847577
10/28/2021,0.427,-0.131648352,0.017593282,-0.194847577
10/29/2021,0.427,-0.131648352,0.017593282,-0.194847577
10/30/2021,0.4298,-0.13299843,0.017593282,-0.204916302
10/31/2021,0.4379,-0.13422292,0.017593282,-0.212527835
11/1/2021,0.4247,-0.136357928,-0.036198952,-0.206183291
11/2/2021,0.3834,-0.133406593,-0.025079256,-0.205540198
11/3/2021,0.3554,-0.12411303,-0.010629296,-0.196344928
11/4/2021,0.3046,-0.131836735,-0.010629296,-0.196344928
11/5/2021,0.3046,-0.131836735,-0.010629296,-0.196344928
11/6/2021,0.2813,-0.126405024,0.020867101,-0.18756239
11/7/2021,0.3345,-0.121161695,0.008166941,-0.183348691
11/8/2021,0.3616,-0.120125589,0.010311857,-0.177954388
11/9/2021,0.3776,-0.11755102,0.018778631,-0.178779851
11/10/2021,0.3752,-0.109387755,0.018778631,-0.169478999
11/11/2021,0.3379,-0.107566719,0.018778631,-0.169478999
11/12/2021,0.3379,-0.107566719,0.018778631,-0.169478999
11/13/2021,0.3215,-0.100784929,0.018778631,-0.131066191
11/14/2021,0.3146,-0.104458399,0.018778631,-0.141989173
11/15/2021,0.3637,-0.12,0.018778631,-0.158498426
11/16/2021,0.3284,-0.121098901,0.018778631,-0.148141749
11/17/2021,0.3137,-0.121821036,0.018778631,-0.143774476
11/18/2021,0.2712,-0.124081633,0.018778631,-0.143774476
11/19/2021,0.2712,-0.124081633,0.018778631,-0.143774476
11/20/2021,0.2966,-0.119403454,0.018778631,-0.162654534
11/21/2021,0.2886,-0.111585557,0.018778631,-0.154831836
11/22/2021,0.3335,-0.108728414,0.018778631,-0.151395608
11/23/2021,0.2998,-0.102009419,0.018778631,-0.155138985
11/24/2021,0.3358,-0.086279435,0.018778631,-0.14158604
11/25/2021,0.331,-0.095510204,0.018778631,-0.14158604
11/26/2021,0.331,-0.095510204,0.018778631,-0.14158604
11/27/2021,0.3481,-0.065234851,0.018778631,-0.137026799
11/28/2021,0.3684,-0.08599843,0.018778631,-0.139215235
11/29/2021,0.3799,-0.092494819,0.018778631,-0.128973739
11/30/2021,0.4744,-0.092401884,0.018778631,-0.144177609
12/1/2021,0.471,-0.080062794,-0.072210962,-0.134895953
12/2/2021,0.4684,-0.075353218,-0.072210962,-0.134895953
12/3/2021,0.4684,-0.075353218,-0.072210962,-0.134895953
12/4/2021,0.425,-0.045525903,-0.074186542,-0.112531675
12/5/2021,0.4259,-0.04144427,-0.06419575,-0.101090379
12/6/2021,0.4255,-0.025117739,-0.064647311,-0.085425785
12/7/2021,0.4361,-0.029827316,-0.075710562,-0.079820318
12/8/2021,0.4365,-0.034536892,-0.058099673,-0.091088843
12/9/2021,0.4392,-0.035478807,-0.058099673,-0.091088843
12/10/2021,0.4392,-0.035478807,-0.058099673,-0.091088843
12/11/2021,0.4625,-0.042386185,-0.058099673,-0.101099977
12/12/2021,0.463,-0.055572998,-0.058099673,-0.114556938
12/13/2021,0.4643,-0.075353218,-0.058099673,-0.14381287
12/14/2021,0.4456,-0.050863422,-0.058099673,-0.127418798
12/15/2021,0.462,-0.05588697,-0.058099673,-0.103096445
12/16/2021,0.4686,-0.058398744,-0.058099673,-0.103096445
12/17/2021,0.4686,-0.058398744,-0.058099673,-0.103096445
12/18/2021,0.4708,-0.062794349,-0.058099673,-0.112224526
12/19/2021,0.471,-0.061538462,-0.058099673,-0.126353375
