Date,Ret,Bourse Historical Ret,Gold Historical,Dollar Historical,Historical Ret,Historical Yearly Ret,Historical Asset Value,Contribution
14-Jan-25,0.0807,0.313025917,0.188924832,0.2793,0.0807,0.3325,2210054780,0
15-Jan-25,0.0784,0.311006395,0.188924832,0.2637,0.0784,0.3171,2205266571,0
16-Jan-25,0.0928,0.311006395,0.18046145,0.2602,0.0928,0.3767,2234713731,0
17-Jan-25,0.0928,0.311006395,0.18046145,0.2602,0.0928,0.3767,2234713731,0
18-Jan-25,0.0713,0.281723326,0.18046145,0.2684,0.0713,0.2774,2190685340,0
19-Jan-25,0.0781,0.282059913,0.175602955,0.2684,0.0781,0.3022,2204597939,0
20-Jan-25,0.084,0.270279367,0.184317059,0.2731,0.084,0.323,2216764705,0
21-Jan-25,0.0746,0.273981824,0.19054535,0.2958,0.0746,0.2794,2197419048,0
22-Jan-25,0.0897,0.305621003,0.212728096,0.2973,0.0897,0.3377,2228470376,0
23-Jan-25,0.0759,0.305621003,0.244542219,0.3153,0.0759,0.2771,2200063975,0
24-Jan-25,0.0759,0.305621003,0.244542219,0.3153,0.0759,0.2771,2200063975,0
25-Jan-25,0.1307,0.313025917,0.244542219,0.3146,0.1307,0.5011,2312325625,0
26-Jan-25,0.1288,0.292157523,0.264774228,0.3185,0.1288,0.4858,2308380733,0
27-Jan-25,0.1287,0.287781892,0.268901962,0.32,0.1287,0.4784,2308101510,0
28-Jan-25,0.1287,0.287781892,0.261924563,0.3216,0.1287,0.4784,2308101510,0
29-Jan-25,0.1588,0.286098957,0.261924563,0.3091,0.1588,0.6009,2369646573,0
30-Jan-25,0.1497,0.286098957,0.254983856,0.3138,0.1497,0.5532,2350986656,0
31-Jan-25,0.1497,0.286098957,0.254983856,0.3138,0.1497,0.5532,2350986656,0
1-Feb-25,0.1461,0.266240323,0.254983856,0.3189,0.1461,0.5306,2343648135,0
2-Feb-25,0.1361,0.276001346,0.278918595,0.3208,0.1361,0.483,2323290120,0
3-Feb-25,0.1453,0.290474588,0.296025757,0.318,0.1453,0.5133,2342017961,0
4-Feb-25,0.1352,0.306967351,0.299275965,0.3294,0.1352,0.4669,2321400911,0
5-Feb-25,0.1629,0.296533154,0.302085881,0.3419,0.1629,0.5701,2378063151,0
6-Feb-25,0.1495,0.296533154,0.346601194,0.3474,0.1495,0.5099,2350634547,0
7-Feb-25,0.1495,0.296533154,0.346601194,0.3474,0.1495,0.5099,2350634547,0
8-Feb-25,0.1495,0.296533154,0.346601194,0.403,0.1495,0.5099,2350634547,0
9-Feb-25,0.1982,0.32850892,0.346601194,0.4531,0.1982,0.6978,2450311622,0
10-Feb-25,0.1982,0.32850892,0.474567047,0.4429,0.1982,0.6978,2450311622,0
11-Feb-25,0.1275,0.32850892,0.474567047,0.3983,0.1275,0.4156,2305635581,0
12-Feb-25,0.1275,0.32850892,0.446315004,0.3959,0.1275,0.4156,2305635581,0
13-Feb-25,0.121,0.32850892,0.446315004,0.4092,0.121,0.3876,2292450065,0
14-Feb-25,0.121,0.32850892,0.446315004,0.4092,0.121,0.3876,2292450065,0
15-Feb-25,0.1375,0.32850892,0.446315004,0.4296,0.1375,0.4416,2326201378,0
16-Feb-25,0.1204,0.305440888,0.473389878,0.4288,0.1204,0.3765,2291235661,0
17-Feb-25,0.1412,0.326411826,0.470448486,0.4311,0.1412,0.4442,2333758350,0
18-Feb-25,0.143,0.340042935,0.490656034,0.4468,0.143,0.4453,2337455499,0
19-Feb-25,0.1432,0.350528404,0.522409006,0.4515,0.1432,0.4406,2337713797,0
20-Feb-25,0.0955,0.350528404,0.591825253,0.4726,0.0955,0.2796,2240307810,0
21-Feb-25,0.0955,0.350528404,0.591825253,0.4726,0.0955,0.2796,2240307810,0
22-Feb-25,0.1519,0.346334217,0.591825253,0.4664,0.1519,0.46,2855576933,1000000000
23-Feb-25,0.12,0.372547889,0.650815151,0.459,0.12,0.3504,3276507339,0
24-Feb-25,0.1242,0.408198484,0.578897803,0.4405,0.1242,0.3601,3288920125,0
25-Feb-25,0.1007,0.421829594,0.587355071,0.4531,0.1007,0.2836,3220098350,0
26-Feb-25,0.1125,0.407149937,0.53899638,0.4585,0.1125,0.3162,3254447002,0
27-Feb-25,0.1259,0.407149937,0.577109119,0.4554,0.1259,0.3538,3293712896,0
28-Feb-25,0.1259,0.407149937,0.577109119,0.4554,0.1259,0.3538,3293712896,0
1-Mar-25,0.1143,0.412392671,0.577109119,0.4507,0.1143,0.3151,3259742213,0
2-Mar-25,0.1009,0.424975234,0.510826892,0.4499,0.1009,0.2728,3220706191,0
3-Mar-25,0.1027,0.400858656,0.493918473,0.4296,0.1027,0.2751,3225799008,0
4-Mar-25,0.1006,0.396664468,0.460691747,0.4249,0.1006,0.2666,3219850673,0
5-Mar-25,0.1163,0.386178999,0.48343403,0.3928,0.1163,0.3084,3265681096,0
6-Mar-25,0.1139,0.386178999,0.451408933,0.4019,0.1139,0.2985,3258524993,0
7-Mar-25,0.1139,0.386178999,0.451408933,0.4019,0.1139,0.2985,3258524993,0
8-Mar-25,0.1075,0.368353702,0.451408933,0.4374,0.1075,0.2778,4239816925,1000000000
9-Mar-25,0.0931,0.352625498,0.51149956,0.4507,0.0931,0.2362,4184976109,0
10-Mar-25,0.0973,0.359965327,0.557140062,0.4557,0.0973,0.2452,4200963231,0
11-Mar-25,0.0972,0.344237123,0.550077051,0.459,0.0972,0.2426,4200553680,0
12-Mar-25,0.0959,0.336897295,0.531517538,0.4593,0.0959,0.2371,4195724591,0
13-Mar-25,0.0891,0.336897295,0.525218923,0.4538,0.0891,0.2171,4169334203,0
14-Mar-25,0.0891,0.336897295,0.525218923,0.4538,0.0891,0.2171,4169334203,0
15-Mar-25,0.104,0.376742077,0.525218923,0.4385,0.104,0.2535,4226399936,0
16-Mar-25,0.0834,0.372547889,0.526050585,0.4703,0.0834,0.199,4147655819,0
17-Mar-25,0.0834,0.365208061,0.573874199,0.4961,0.0834,0.1972,4147548043,0
18-Mar-25,0.0963,0.344237123,0.659388606,0.543,0.0963,0.2275,4196997833,0
19-Mar-25,0.0963,0.344237123,0.770339025,0.5399,0.0963,0.2275,4196997833,0
20-Mar-25,0.0963,0.344237123,0.770339025,0.5376,0.0963,0.2275,4196997833,0
21-Mar-25,0.0963,0.344237123,0.770339025,0.5376,0.0963,0.2275,4196997833,0
22-Mar-25,0.0963,0.344237123,0.770339025,0.5376,0.0963,0.2275,4196997833,0
23-Mar-25,0.0963,0.344237123,0.770339025,0.5376,0.0963,0.2275,4196997833,0
24-Mar-25,0.0963,0.344237123,0.770339025,0.5376,0.0963,0.2275,4196997833,0
25-Mar-25,0.0811,0.381984811,0.770339025,0.6056,0.0811,0.1882,4138752747,0
26-Mar-25,0.0848,0.39247028,0.743826745,0.6041,0.0848,0.1956,4152933318,0
27-Mar-25,0.0508,0.39247028,0.812240106,0.6135,0.0508,0.114,4022920337,0
28-Mar-25,0.0508,0.39247028,0.812240106,0.6135,0.0508,0.114,4022920337,0
29-Mar-25,0.087,0.413441218,0.812240106,0.6393,0.087,0.1976,4161528019,0
30-Mar-25,0.0859,0.444897625,0.926070765,0.6228,0.0859,0.1934,4157319382,0
31-Mar-25,0.0859,0.444897625,0.87652879,0.6228,0.0859,0.1934,4157319382,0
1-Apr-25,0.0859,0.444897625,0.87652879,0.6228,0.0859,0.1934,4157319382,0
2-Apr-25,0.0859,0.444897625,0.87652879,0.6228,0.0859,0.1934,4157319382,0
3-Apr-25,0.0859,0.444897625,0.87652879,0.6432,0.0859,0.1934,4157319382,0
4-Apr-25,0.0859,0.444897625,0.87652879,0.6432,0.0859,0.1934,4157319382,0
5-Apr-25,0.0605,0.431266516,0.87652879,0.6088,0.0605,0.1331,4059869685,0
6-Apr-25,0.0675,0.391421733,0.775900763,0.6361,0.0675,0.1481,4086962664,0
7-Apr-25,0.0554,0.385130452,0.808763637,0.6557,0.0554,0.1197,4040409333,0
8-Apr-25,0.0386,0.426023781,0.851603395,0.5634,0.0386,0.0819,3976018136,0
9-Apr-25,0.082,0.416586859,0.67009931,0.5634,0.082,0.1769,4142487299,0
10-Apr-25,0.1358,0.416586859,0.64192065,0.5736,0.1358,0.2985,4348343256,0
11-Apr-25,0.1358,0.416586859,0.64192065,0.5736,0.1358,0.2985,4348343256,0
12-Apr-25,0.1536,0.434412156,0.64192065,0.482,0.1536,0.3377,4416433617,0
13-Apr-25,0.1397,0.477402579,0.56232266,0.3302,0.1397,0.3027,4363377056,0
14-Apr-25,0.1894,0.486839501,0.414195123,0.4006,0.1894,0.4165,4553673593,0
15-Apr-25,0.249,0.489985142,0.44606734,0.3779,0.249,0.5576,4781809290,0
16-Apr-25,0.2502,0.506761892,0.491133017,0.3772,0.2502,0.5556,4786243249,0
17-Apr-25,0.2864,0.506761892,0.459227166,0.3349,0.2864,0.6402,4924756106,0
18-Apr-25,0.2864,0.506761892,0.459227166,0.3349,0.2864,0.6402,4924756106,0
19-Apr-25,0.2815,0.543461034,0.459227166,0.3286,0.2815,0.6227,4906246953,0
20-Apr-25,0.2554,0.589597097,0.397234724,0.3286,0.2554,0.5539,4806055856,0
21-Apr-25,0.2591,0.634684614,0.298438188,0.3286,0.2591,0.558,4820303349,0
22-Apr-25,0.2664,0.599034019,0.34855193,0.3286,0.2664,0.5706,4848226780,0
23-Apr-25,0.2401,0.564431972,0.315594271,0.3286,0.2401,0.5047,4747692868,0
24-Apr-25,0.2401,0.564431972,0.318150409,0.3286,0.2401,0.5047,4747692868,0
25-Apr-25,0.2401,0.564431972,0.318150409,0.3286,0.2401,0.5047,4747692868,0
26-Apr-25,0.2319,0.58854855,0.318150409,0.3286,0.2319,0.482,4716378666,0
27-Apr-25,0.2411,0.58854855,0.318150409,0.2989,0.2411,0.4987,4751357561,0
28-Apr-25,0.237,0.58854855,0.318150409,0.2989,0.237,0.4857,4735888213,0
29-Apr-25,0.2468,0.568626159,0.318150409,0.2674,0.2468,0.5034,4773146259,0
30-Apr-25,0.2623,0.584354363,0.369878553,0.283,0.2623,0.5338,4832522064,0
1-May-25,0.2762,0.584354363,0.392941882,0.283,0.2762,0.5604,4885708627,0
2-May-25,0.2762,0.584354363,0.392941882,0.283,0.2762,0.5604,4885708627,0
3-May-25,0.304,0.537169752,0.392941882,0.3302,0.304,0.6181,4992313260,0
4-May-25,0.291,0.503616252,0.485231887,0.3693,0.291,0.5843,4942584376,0
5-May-25,0.2878,0.523538643,0.514009833,0.3224,0.2878,0.5726,4930222402,0
6-May-25,0.2847,0.538218299,0.491059635,0.2989,0.2847,0.5614,4918399687,0
7-May-25,0.2893,0.538218299,0.442278998,0.2676,0.2893,0.5668,4935838712,0
8-May-25,0.2839,0.538218299,0.44073492,0.2754,0.2839,0.551,4915315881,0
9-May-25,0.2839,0.538218299,0.450702632,0.2754,0.2839,0.551,4915315881,0
10-May-25,0.2717,0.5717718,0.450702632,0.2754,0.2717,0.5211,4868435097,0
11-May-25,0.3252,0.535072658,0.481804339,0.2911,0.3252,0.6298,5073557040,0
12-May-25,0.3022,0.52458719,0.494089697,0.2911,0.3022,0.5766,4985450542,0
13-May-25,0.299,0.569674706,0.441902916,0.2833,0.299,0.5655,4973109640,0
14-May-25,0.2988,0.583305816,0.453845825,0.2754,0.2988,0.5609,4972386453,0
15-May-25,0.319,0.601131113,0.438576268,0.2676,0.319,0.5979,5049616595,0
16-May-25,0.319,0.601131113,0.438576268,0.2676,0.319,0.5979,5049616595,0
17-May-25,0.3221,0.603228207,0.438576268,0.2676,0.3221,0.5997,5061420140,0
18-May-25,0.3355,0.610568035,0.404098992,0.2676,0.3355,0.6225,5112998137,0
19-May-25,0.3299,0.601131113,0.369563622,0.2833,0.3299,0.6065,5091388431,0
20-May-25,0.3482,0.567577612,0.38975894,0.2911,0.3482,0.6386,5161459043,0
21-May-25,0.3251,0.532975565,0.464492319,0.2833,0.3251,0.5881,5072861565,0
22-May-25,0.331,0.551849409,0.462177731,0.2754,0.331,0.5954,5095656138,0
23-May-25,0.331,0.551849409,0.447051881,0.2833,0.331,0.5954,5095656138,0
24-May-25,0.322,0.52458719,0.447051881,0.2833,0.322,0.5737,5061184791,0
25-May-25,0.3127,0.525635736,0.440371068,0.2833,0.3127,0.5518,5025603882,0
26-May-25,0.3079,0.550800862,0.420392838,0.2989,0.3079,0.5389,5007350034,0
27-May-25,0.3171,0.54136394,0.425413385,0.2833,0.3171,0.5523,5042444079,0
28-May-25,0.3198,0.54136394,0.429846876,0.2754,0.3198,0.5535,5052644772,0
29-May-25,0.3189,0.54136394,0.429846876,0.2754,0.3189,0.548,5049358902,0
30-May-25,0.3189,0.550800862,0.429846876,0.2833,0.3189,0.548,5049358902,0
31-May-25,0.3418,0.550800862,0.429846876,0.2833,0.3418,0.5866,5137062715,0
1-Jun-25,0.3338,0.54136394,0.429846876,0.2911,0.3338,0.5678,5106513478,0
2-Jun-25,0.3094,0.542412487,0.413898537,0.2911,0.3094,0.5196,5012744995,0
3-Jun-25,0.3181,0.525635736,0.432592584,0.2989,0.3181,0.5317,5046174092,0
4-Jun-25,0.3181,0.539266846,0.451736094,0.2989,0.3181,0.5317,5046174092,0
5-Jun-25,0.3181,0.530878471,0.451736094,0.2989,0.3181,0.5317,5046174092,0
6-Jun-25,0.3181,0.530878471,0.451736094,0.2911,0.3181,0.5317,5046174092,0
7-Jun-25,0.3395,0.489985142,0.451736094,0.2911,0.3395,0.5664,5127991613,0
8-Jun-25,0.3384,0.488936595,0.456661856,0.2833,0.3384,0.5606,5123777357,0
9-Jun-25,0.3479,0.477402579,0.454830365,0.291,0.3479,0.5738,5160321018,0
10-Jun-25,0.3399,0.477402579,0.475199966,0.2818,0.3399,0.5559,5129712744,0
11-Jun-25,0.3417,0.471111298,0.44444988,0.2948,0.3417,0.5554,5136723155,0
12-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
13-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
14-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
15-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
16-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
17-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
18-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
19-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
20-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
21-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
22-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
23-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
24-Jun-25,0.3432,0.471111298,0.459893719,0.3073,0.3432,0.5543,5142277150,0
25-Jun-25,0.3432,0.471111298,0.459893719,0.2969,0.3432,0.5543,5142277150,0
26-Jun-25,0.3432,0.471111298,0.459893719,0.3095,0.3432,0.5543,5142277150,0
27-Jun-25,0.3432,0.471111298,0.459893719,0.3095,0.3432,0.5543,5142277150,0
28-Jun-25,0.2578,0.427072328,0.459893719,0.3235,0.2578,0.4063,4815324194,0
29-Jun-25,0.2927,0.385130452,0.488084609,0.379,0.2927,0.4618,4948987725,0
30-Jun-25,0.3255,0.344237123,0.55946688,0.4193,0.3255,0.5138,5074682277,0
1-Jul-25,0.2778,0.304392341,0.667671591,0.4354,0.2778,0.4316,4892106004,0
2-Jul-25,0.2817,0.265596106,0.687490827,0.4302,0.2817,0.4353,4906876324,0
3-Jul-25,0.2817,0.236236793,0.632723448,0.4335,0.2817,0.4353,4906876324,0
4-Jul-25,0.2817,0.201634745,0.632723448,0.4335,0.2817,0.4353,4906876324,0
5-Jul-25,0.2817,0.201634745,0.632723448,0.4335,0.2817,0.4353,4906876324,0
6-Jul-25,0.2817,0.201634745,0.632723448,0.4335,0.2817,0.4353,4906876324,0
7-Jul-25,0.2999,0.201634745,0.632723448,0.3829,0.2999,0.4621,4976455489,0
8-Jul-25,0.3009,0.201634745,0.589703292,0.3621,0.3009,0.461,4980520551,0
9-Jul-25,0.3009,0.167032697,0.565591214,0.3745,0.3009,0.461,4980520551,0
10-Jul-25,0.3009,0.167032697,0.578280172,0.3816,0.3009,0.461,4980520551,0
11-Jul-25,0.3107,0.167032697,0.578280172,0.3816,0.3107,0.4739,5018000274,0
12-Jul-25,0.33,0.19639201,0.578280172,0.3629,0.33,0.502,5091823216,0
13-Jul-25,0.3119,0.205828933,0.56888117,0.3912,0.3119,0.4701,5022575743,0
14-Jul-25,0.3443,0.226799871,0.593097207,0.3848,0.3443,0.5185,5146375580,0
15-Jul-25,0.3957,0.248819355,0.636417005,0.3848,0.3957,0.5976,5343502734,0
16-Jul-25,0.4052,0.283421403,0.615521501,0.3848,0.4052,0.609,5379748892,0
17-Jul-25,0.4052,0.283421403,0.612020571,0.3848,0.4052,0.609,5379748892,0
18-Jul-25,0.4052,0.283421403,0.612020571,0.3848,0.4052,0.609,5379748892,0
19-Jul-25,0.3941,0.313829263,0.612020571,0.3848,0.3941,0.5876,5337267809,0
20-Jul-25,0.3813,0.310683622,0.600444572,0.3848,0.3813,0.5638,5288054960,0
21-Jul-25,0.3897,0.342140029,0.582961328,0.3848,0.3897,0.5736,5320511699,0
22-Jul-25,0.3941,0.350528404,0.601456631,0.3848,0.3941,0.5768,5337180320,0
23-Jul-25,0.395,0.346334217,0.621471552,0.3848,0.395,0.5748,5340788188,0
24-Jul-25,0.395,0.346334217,0.623238834,0.3848,0.395,0.5748,5340788188,0
25-Jul-25,0.395,0.346334217,0.623238834,0.3848,0.395,0.5748,5340788188,0
26-Jul-25,0.3891,0.380936264,0.623238834,0.3848,0.3891,0.5623,5318030781,0
27-Jul-25,0.3822,0.373596436,0.597506238,0.3848,0.3822,0.5484,5291538743,0
28-Jul-25,0.3861,0.349479858,0.589660486,0.3848,0.3861,0.5511,5306427888,0
29-Jul-25,0.3864,0.316974904,0.617423316,0.3848,0.3864,0.5483,5307603623,0
30-Jul-25,0.3889,0.28446995,0.622556993,0.4085,0.3889,0.5488,5317189866,0
31-Jul-25,0.3889,0.28446995,0.624868524,0.4085,0.3889,0.5488,5317189866,0
1-Aug-25,0.3889,0.28446995,0.624868524,0.4444,0.3889,0.5488,5317189866,0
2-Aug-25,0.3956,0.2676932,0.624868524,0.4632,0.3956,0.5555,5342949661,0
3-Aug-25,0.4222,0.249867902,0.676618072,0.4632,0.4222,0.5914,5444682598,0
4-Aug-25,0.431,0.255110637,0.711829167,0.4632,0.431,0.6009,5478382951,0
5-Aug-25,0.456,0.288664137,0.719048114,0.4632,0.456,0.6339,5574056444,0
6-Aug-25,0.4573,0.251964996,0.719338584,0.4632,0.4573,0.6322,5579233600,0
7-Aug-25,0.4573,0.251964996,0.704328922,0.4554,0.4573,0.6322,5579233600,0
8-Aug-25,0.4573,0.251964996,0.704328922,0.4554,0.4573,0.6322,5579233600,0
9-Aug-25,0.449,0.265596106,0.704328922,0.4554,0.449,0.613,5547553591,0
10-Aug-25,0.4408,0.256159184,0.680837532,0.4554,0.4408,0.5977,5515802002,0
11-Aug-25,0.459,0.233091152,0.671450761,0.4554,0.459,0.62,5585482729,0
12-Aug-25,0.4511,0.222605683,0.693281884,0.4554,0.4611,0.6195,5555288205,0
13-Aug-25,0.4652,0.188003635,0.682510029,0.4554,0.4611,0.6195,5609545249,0
