Date,Ret,Bourse Historical Ret,Gold Historical,Dollar Historical,Historical Ret,Historical Yearly Ret,Historical Asset Value,Contribution
7-Feb-25,0.0808,0.099315068,0.228110683,0.1273,5743670581,,5743670581,0
8-Feb-25,0.0808,0.099315068,0.228110683,0.1737,5743670581,,5743670581,0
9-Feb-25,0.1267,0.126426941,0.228110683,0.2156,5987227065,,5987227065,0
10-Feb-25,0.1267,0.126426941,0.344816528,0.2071,5987227065,,5987227065,0
11-Feb-25,0.0601,0.126426941,0.344816528,0.1698,5633717615,,5633717615,0
12-Feb-25,0.0601,0.126426941,0.319050447,0.1678,5633717615,,5633717615,0
13-Feb-25,0.0541,0.126426941,0.319050447,0.179,5601499397,,5601499397,0
14-Feb-25,0.0541,0.126426941,0.319050447,0.179,5601499397,,5601499397,0
15-Feb-25,0.0696,0.126426941,0.319050447,0.196,5683969222,,5683969222,0
16-Feb-25,0.0535,0.10686783,0.343742942,0.1953,5598532054,,5598532054,0
17-Feb-25,0.0731,0.12464884,0.341060369,0.1973,5702434348,,5702434348,0
18-Feb-25,0.0748,0.136206496,0.359489809,0.2104,5711468166,,5711468166,0
19-Feb-25,0.0749,0.145097,0.388448765,0.2143,5712099305,,5712099305,0
20-Feb-25,0.0301,0.145097,0.451756918,0.232,5474092125,,5474092125,0
21-Feb-25,0.0301,0.145097,0.451756918,0.232,5474092125,,5474092125,0
22-Feb-25,0.0831,0.141540799,0.451756918,0.2268,5755747082,,5755747082,0
23-Feb-25,0.0531,0.16376706,0.50555616,0.2206,5596373127,,5596373127,0
24-Feb-25,0.0571,0.193994776,0.439966984,0.2052,5617574539,,5617574539,0
25-Feb-25,0.035,0.205552432,0.447680077,0.2156,5500024876,,5500024876,0
26-Feb-25,0.046,0.193105726,0.403576577,0.2202,5558693408,,5558693408,0
27-Feb-25,0.0587,0.193105726,0.43833569,0.2176,5625760737,,5625760737,0
28-Feb-25,0.0587,0.193105726,0.43833569,0.2176,5625760737,,5625760737,0
1-Mar-25,0.0477,0.197550978,0.43833569,0.2137,5567737787,,5567737787,0
2-Mar-25,0.0352,0.208219584,0.377885787,0.213,5501063087,,5501063087,0
3-Mar-25,0.0368,0.187771423,0.362465178,0.196,5509761772,,5509761772,0
4-Mar-25,0.0349,0.184215221,0.332162148,0.1921,5499601837,,5499601837,0
5-Mar-25,0.0496,0.175324716,0.352903285,0.1652,5577881578,,5577881578,0
6-Mar-25,0.0473,0.175324716,0.32369615,0.1728,5565658740,,5565658740,0
7-Mar-25,0.0473,0.175324716,0.32369615,0.1728,5565658740,,5565658740,0
8-Mar-25,0.0413,0.160210858,0.32369615,0.2025,5533704796,,5533704796,0
9-Mar-25,0.0279,0.146875101,0.378499265,0.2137,5462127912,,5462127912,0
10-Mar-25,0.0318,0.153098455,0.420123755,0.2179,5482993910,,5482993910,0
11-Mar-25,0.0317,0.139762698,0.413682235,0.2206,5482459374,,5482459374,0
12-Mar-25,0.0305,0.133539344,0.396755816,0.2209,5476156566,,5476156566,0
13-Mar-25,0.024,0.133539344,0.39101143,0.2163,5441712481,,5441712481,0
14-Mar-25,0.024,0.133539344,0.39101143,0.2163,5441712481,,5441712481,0
15-Mar-25,0.038,0.167323262,0.39101143,0.2035,5516193272,,5516193272,0
16-Mar-25,0.0187,0.16376706,0.391769912,0.23,5413418386,,5413418386,0
17-Mar-25,0.0187,0.157543707,0.435385418,0.2516,5413277721,,5413277721,0
18-Mar-25,0.0308,0.139762698,0.513375217,0.2909,5477818371,,5477818371,0
19-Mar-25,0.0308,0.139762698,0.614562855,0.2883,5477818371,,5477818371,0
20-Mar-25,0.0308,0.139762698,0.614562855,0.2863,5477818371,,5477818371,0
21-Mar-25,0.0308,0.139762698,0.614562855,0.2863,5477818371,,5477818371,0
22-Mar-25,0.0308,0.139762698,0.614562855,0.2863,5477818371,,5477818371,0
23-Mar-25,0.0308,0.139762698,0.614562855,0.2863,5477818371,,5477818371,0
24-Mar-25,0.0308,0.139762698,0.614562855,0.2863,5477818371,,5477818371,0
25-Mar-25,0.0165,0.171768514,0.614562855,0.3433,5401798316,,5401798316,0
26-Mar-25,0.02,0.180659019,0.590383452,0.342,5420306449,,5420306449,0
27-Mar-25,-0.0119,0.180659019,0.652776965,0.3498,5250616703,,5250616703,0
28-Mar-25,-0.0119,0.180659019,0.652776965,0.3498,5250616703,,5250616703,0
29-Mar-25,0.0221,0.198440028,0.652776965,0.3714,5431524041,,5431524041,0
30-Mar-25,0.0211,0.225111542,0.756591404,0.3577,5426031032,,5426031032,0
31-Mar-25,0.0211,0.225111542,0.711408741,0.3577,5426031032,,5426031032,0
1-Apr-25,0.0211,0.225111542,0.711408741,0.3577,5426031032,,5426031032,0
2-Apr-25,0.0211,0.225111542,0.711408741,0.3577,5426031032,,5426031032,0
3-Apr-25,0.0211,0.225111542,0.711408741,0.3747,5426031032,,5426031032,0
4-Apr-25,0.0211,0.225111542,0.711408741,0.3747,5426031032,,5426031032,0
5-Apr-25,-0.0029,0.213553886,0.711408741,0.3459,5298842083,,5298842083,0
6-Apr-25,0.0038,0.179769969,0.619635204,0.3688,5334203173,,5334203173,0
7-Apr-25,-0.0076,0.174435666,0.649606398,0.3852,5273442911,,5273442911,0
8-Apr-25,-0.0235,0.209108634,0.688676588,0.3079,5189401104,,5189401104,0
9-Apr-25,0.0174,0.20110718,0.523143462,0.3079,5406672561,,5406672561,0
10-Apr-25,0.068,0.20110718,0.497444306,0.3164,5675350695,,5675350695,0
11-Apr-25,0.068,0.20110718,0.497444306,0.3164,5675350695,,5675350695,0
12-Apr-25,0.0847,0.216221038,0.497444306,0.2399,5764220559,,5764220559,0
13-Apr-25,0.0717,0.252672107,0.424850325,0.1129,5694972440,,5694972440,0
14-Apr-25,0.1184,0.260673561,0.289756868,0.1718,5943342802,,5943342802,0
15-Apr-25,0.1744,0.263340712,0.318824576,0.1528,6241099904,,6241099904,0
16-Apr-25,0.1755,0.27756552,0.359924821,0.1521,6246886998,,6246886998,0
17-Apr-25,0.2096,0.27756552,0.330826439,0.1168,6427670574,,6427670574,0
18-Apr-25,0.2096,0.27756552,0.330826439,0.1168,6427670574,,6427670574,0
19-Apr-25,0.205,0.308682286,0.330826439,0.1115,6403512882,,6403512882,0
20-Apr-25,0.1804,0.347800507,0.274288853,0.1115,6272745925,,6272745925,0
21-Apr-25,0.1839,0.386029677,0.18418565,0.1115,6291341403,,6291341403,0
22-Apr-25,0.1908,0.355801961,0.229889769,0.1115,6327786378,,6327786378,0
23-Apr-25,0.1661,0.326463296,0.19983213,0.1115,6196571988,,6196571988,0
24-Apr-25,0.1661,0.326463296,0.202163347,0.1115,6196571988,,6196571988,0
25-Apr-25,0.1661,0.326463296,0.202163347,0.1115,6196571988,,6196571988,0
26-Apr-25,0.1584,0.346911456,0.202163347,0.1115,6155701462,,6155701462,0
27-Apr-25,0.167,0.346911456,0.202163347,0.0867,6201355056,,6201355056,0
28-Apr-25,0.1632,0.346911456,0.202163347,0.0867,6181164843,,6181164843,0
29-Apr-25,0.1723,0.330019497,0.202163347,0.0603,6229793129,,6229793129,0
30-Apr-25,0.1869,0.343355254,0.249339814,0.0734,6307288969,,6307288969,0
1-May-25,0.2,0.343355254,0.270373748,0.0734,6376706763,,6376706763,0
2-May-25,0.2,0.343355254,0.270373748,0.0734,6376706763,,6376706763,0
3-May-25,0.2261,0.303347983,0.270373748,0.1129,6515844509,,6515844509,0
4-May-25,0.2139,0.274898369,0.354542945,0.1456,6450939593,,6450939593,0
5-May-25,0.2109,0.291790327,0.380788654,0.1063,6434805048,,6434805048,0
6-May-25,0.208,0.304237034,0.359857896,0.0867,6419374331,,6419374331,0
7-May-25,0.2123,0.304237034,0.315369579,0.0605,6442135318,,6442135318,0
8-May-25,0.2072,0.304237034,0.313961368,0.067,6415349424,,6415349424,0
9-May-25,0.2072,0.304237034,0.323051998,0.067,6415349424,,6415349424,0
10-May-25,0.1957,0.332686649,0.323051998,0.067,6354161777,,6354161777,0
11-May-25,0.2461,0.301569883,0.351416995,0.0801,6621881894,,6621881894,0
12-May-25,0.2245,0.292679378,0.362621336,0.0801,6506887458,,6506887458,0
13-May-25,0.2214,0.330908548,0.315026589,0.0736,6490780416,,6490780416,0
14-May-25,0.2213,0.342466204,0.325918614,0.067,6489836531,,6489836531,0
15-May-25,0.2402,0.357580062,0.311992661,0.0605,6590635413,,6590635413,0
16-May-25,0.2402,0.357580062,0.311992661,0.0605,6590635413,,6590635413,0
17-May-25,0.2431,0.359358163,0.311992661,0.0605,6606041110,,6606041110,0
18-May-25,0.2558,0.365581516,0.280549119,0.0605,6673359443,,6673359443,0
19-May-25,0.2505,0.357580062,0.249052595,0.0736,6645154986,,6645154986,0
20-May-25,0.2677,0.329130447,0.267470881,0.0801,6736609426,,6736609426,0
21-May-25,0.2459,0.299791782,0.335628299,0.0736,6620974176,,6620974176,0
22-May-25,0.2515,0.31579469,0.333517377,0.067,6650725092,,6650725092,0
23-May-25,0.2515,0.31579469,0.319722485,0.0736,6650725092,,6650725092,0
24-May-25,0.2431,0.292679378,0.319722485,0.0736,6605733938,,6605733938,0
25-May-25,0.2343,0.293568428,0.313629532,0.0736,6559294610,,6559294610,0
26-May-25,0.2298,0.31490564,0.295409232,0.0867,6535470138,,6535470138,0
27-May-25,0.2385,0.306904185,0.299988009,0.0736,6581274022,,6581274022,0
28-May-25,0.241,0.306904185,0.304031388,0.067,6594587715,,6594587715,0
29-May-25,0.2402,0.306904185,0.304031388,0.067,6590299078,,6590299078,0
30-May-25,0.2402,0.31490564,0.304031388,0.0736,6590299078,,6590299078,0
31-May-25,0.2617,0.31490564,0.304031388,0.0736,6704767938,,6704767938,0
1-Jun-25,0.2542,0.306904185,0.304031388,0.0801,6664895825,,6664895825,0
2-Jun-25,0.2312,0.307793236,0.289486379,0.0801,6542511508,,6542511508,0
3-Jun-25,0.2394,0.293568428,0.306535494,0.0867,6586142343,,6586142343,0
4-Jun-25,0.2394,0.305126084,0.323994523,0.0867,6586142343,,6586142343,0
5-Jun-25,0.2394,0.298013681,0.323994523,0.0867,6586142343,,6586142343,0
6-Jun-25,0.2394,0.298013681,0.323994523,0.0801,6586142343,,6586142343,0
7-Jun-25,0.2595,0.263340712,0.323994523,0.0801,6692928560,,6692928560,0
8-Jun-25,0.2584,0.262451662,0.328486856,0.0736,6687428216,,6687428216,0
9-Jun-25,0.2674,0.252672107,0.326816523,0.0801,6735124104,,6735124104,0
10-Jun-25,0.2599,0.252672107,0.345393755,0.0724,6695174937,,6695174937,0
11-Jun-25,0.2616,0.247337804,0.31734944,0.0833,6704324753,,6704324753,0
12-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
13-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
14-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
15-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
16-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
17-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
18-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
19-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
20-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
21-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
22-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
23-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
24-Jun-25,0.263,0.247337804,0.33143434,0.0937,6711573691,,6711573691,0
25-Jun-25,0.263,0.247337804,0.33143434,0.085,6711573691,,6711573691,0
26-Jun-25,0.263,0.247337804,0.33143434,0.0956,6711573691,,6711573691,0
27-Jun-25,0.263,0.247337804,0.33143434,0.0956,6711573691,,6711573691,0
28-Jun-25,0.1827,0.209997685,0.33143434,0.1072,6284842733,,6284842733,0
29-Jun-25,0.2155,0.174435666,0.35714465,0.1537,6459297086,,6459297086,0
30-Jun-25,0.2464,0.139762698,0.422245832,0.1874,6623350525,,6623350525,0
1-Jul-25,0.2015,0.10597878,0.520929364,0.2008,6385056463,,6385056463,0
2-Jul-25,0.2052,0.073083913,0.53900466,0.1965,6404334321,,6404334321,0
3-Jul-25,0.2052,0.0481905,0.489056387,0.1993,6404334321,,6404334321,0
4-Jul-25,0.2052,0.018851834,0.489056387,0.1993,6404334321,,6404334321,0
5-Jul-25,0.2052,0.018851834,0.489056387,0.1993,6404334321,,6404334321,0
6-Jul-25,0.2052,0.018851834,0.489056387,0.1993,6404334321,,6404334321,0
7-Jul-25,0.2223,0.018851834,0.489056387,0.157,6495147336,,6495147336,0
8-Jul-25,0.2233,0.018851834,0.449821673,0.1396,6500452956,,6500452956,0
9-Jul-25,0.2233,-0.010486831,0.427831271,0.1499,6500452956,,6500452956,0
10-Jul-25,0.2233,-0.010486831,0.439403699,0.1559,6500452956,,6500452956,0
11-Jul-25,0.2325,-0.010486831,0.439403699,0.1559,6549370568,,6549370568,0
12-Jul-25,0.2506,0.014406582,0.439403699,0.1402,6645722456,,6645722456,0
13-Jul-25,0.2336,0.022408036,0.430831737,0.1639,6555342358,,6555342358,0
14-Jul-25,0.264,0.040189045,0.452916949,0.1585,6716922861,,6716922861,0
15-Jul-25,0.3124,0.058859105,0.49242494,0.1585,6974208376,,6974208376,0
16-Jul-25,0.3213,0.088197771,0.473368079,0.1585,7021515970,,7021515970,0
17-Jul-25,0.3213,0.088197771,0.470175204,0.1585,7021515970,,7021515970,0
18-Jul-25,0.3213,0.088197771,0.470175204,0.1585,7021515970,,7021515970,0
19-Jul-25,0.3109,0.113980234,0.470175204,0.1585,6966070704,,6966070704,0
20-Jul-25,0.2988,0.111313083,0.459617803,0.1585,6901839304,,6901839304,0
21-Jul-25,0.3068,0.137984597,0.443672949,0.1585,6944201041,,6944201041,0
22-Jul-25,0.3108,0.145097,0.460540809,0.1585,6965956516,,6965956516,0
23-Jul-25,0.3117,0.141540799,0.478794571,0.1585,6970665416,,6970665416,0
24-Jul-25,0.3117,0.141540799,0.480406346,0.1585,6970665416,,6970665416,0
25-Jul-25,0.3117,0.141540799,0.480406346,0.1585,6970665416,,6970665416,0
26-Jul-25,0.3061,0.170879464,0.480406346,0.1585,6940963009,,6940963009,0
27-Jul-25,0.2996,0.164656111,0.456938019,0.1585,6906386252,,6906386252,0
28-Jul-25,0.3033,0.14420795,0.449782634,0.1585,6925819198,,6925819198,0
29-Jul-25,0.3036,0.116647386,0.475102548,0.1585,6927353739,,6927353739,0
30-Jul-25,0.3059,0.089086821,0.479784502,0.1783,6939865467,,6939865467,0
31-Jul-25,0.3059,0.089086821,0.481892636,0.1783,6939865467,,6939865467,0
1-Aug-25,0.3059,0.089086821,0.481892636,0.2084,6939865467,,6939865467,0
2-Aug-25,0.3123,0.074862014,0.481892636,0.2241,6973486518,,6973486518,0
3-Aug-25,0.3373,0.059748156,0.529088623,0.2241,7106265846,,7106265846,0
4-Aug-25,0.3455,0.064193408,0.561201413,0.2241,7150250718,,7150250718,0
5-Aug-25,0.369,0.092643023,0.567785149,0.2241,7275121408,,7275121408,0
6-Aug-25,0.3703,0.061526257,0.56805006,0.2241,7281878505,,7281878505,0
7-Aug-25,0.3703,0.061526257,0.554361132,0.2176,7281878505,,7281878505,0
8-Aug-25,0.3703,0.061526257,0.554361132,0.2176,7281878505,,7281878505,0
9-Aug-25,0.3625,0.073083913,0.554361132,0.2176,7240530536,,7240530536,0
10-Aug-25,0.3547,0.065082458,0.532936803,0.2176,7199089143,,7199089143,0
11-Aug-25,0.3718,0.045523348,0.524375995,0.2176,7290034714,,7290034714,0
12-Aug-25,0.3644,0.036632844,0.544286149,0.2176,7250625564,,7250625564,0
13-Aug-25,0.3777,0.007294178,0.534462133,0.2176,7321440524,,7321440524,0
14-Aug-25,0.3777,0.007294178,0.558884139,0.2176,7321440524,,7321440524,0
15-Aug-25,0.3777,0.007294178,0.558884139,0.2189,7321440524,,7321440524,0
16-Aug-25,0.3647,0.00996133,0.558884139,0.2189,7252313390,,7252313390,0
17-Aug-25,0.3827,0.040189045,0.530125958,0.2202,7347770997,,7347770997,0
18-Aug-25,0.3849,0.054413853,0.53909947,0.2202,7359481167,,7359481167,0
19-Aug-25,0.3893,0.045523348,0.546282741,0.2228,7383020011,,7383020011,0
20-Aug-25,0.3896,0.031298541,0.553195524,0.2241,7384653548,,7384653548,0
21-Aug-25,0.3896,0.031298541,0.567414273,0.2241,7384653548,,7384653548,0
22-Aug-25,0.3896,0.031298541,0.567414273,0.2241,7384653548,,7384653548,0
23-Aug-25,0.3769,0.031298541,0.567414273,0.2241,7317015790,,7317015790,0
24-Aug-25,0.3769,0.031298541,0.567414273,0.2241,7317015790,,7317015790,0
25-Aug-25,0.372,0.031298541,0.567414273,0.2241,7290809842,,7290809842,0
26-Aug-25,0.3778,0.031298541,0.567414273,0.2241,7321492584,,7321492584,0
27-Aug-25,0.3815,,,,,,,
28-Aug-25,0.3852,,,,,,,
29-Aug-25,0.3852,,,,,,,
30-Aug-25,0.389,,,,,,,
31-Aug-25,0.3927,,,,,,,
1-Sep-25,0.3927,,,,,,,
2-Sep-25,0.3965,,,,,,,
3-Sep-25,0.4002,,,,,,,
4-Sep-25,0.4039,,,,,,,
5-Sep-25,0.4039,,,,,,,
6-Sep-25,0.4077,,,,,,,
7-Sep-25,0.4114,,,,,,,
8-Sep-25,0.4152,,,,,,,
9-Sep-25,0.4189,,,,,,,
10-Sep-25,0.4189,,,,,,,
11-Sep-25,0.4226,,,,,,,
12-Sep-25,0.4226,,,,,,,
13-Sep-25,0.4264,,,,,,,
14-Sep-25,0.4301,,,,,,,
15-Sep-25,0.4339,,,,,,,
16-Sep-25,0.4376,,,,,,,
17-Sep-25,0.4413,,,,,,,
18-Sep-25,0.4451,,,,,,,
19-Sep-25,0.4451,,,,,,,
20-Sep-25,0.4488,,,,,,,
21-Sep-25,0.4526,,,,,,,
22-Sep-25,0.4563,,,,,,,
23-Sep-25,0.46,,,,,,,
24-Sep-25,0.4638,,,,,,,
25-Sep-25,0.4675,,,,,,,
26-Sep-25,0.4675,,,,,,,
27-Sep-25,0.4713,,,,,,,
28-Sep-25,0.475,,,,,,,
29-Sep-25,0.4787,,,,,,,
30-Sep-25,0.4825,,,,,,,
1-Oct-25,0.4862,,,,,,,
2-Oct-25,0.49,,,,,,,
3-Oct-25,0.49,,,,,,,
4-Oct-25,0.4937,,,,,,,
5-Oct-25,0.4974,,,,,,,
6-Oct-25,0.5012,,,,,,,
7-Oct-25,0.5049,,,,,,,
8-Oct-25,0.5087,,,,,,,
9-Oct-25,0.5124,,,,,,,
10-Oct-25,0.5124,,,,,,,
11-Oct-25,0.5161,,,,,,,
12-Oct-25,0.5199,,,,,,,
13-Oct-25,0.5236,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
