Date,Ret,Bourse Historical Ret,Gold Historical,Dollar Historical,Historical Ret,Historical Yearly Ret,Historical Asset Value,Contribution
12-Mar-25,0.0959,0.336897295,0.531517538,0.4593,792387010,,792387010,0
13-Mar-25,0.0891,0.336897295,0.525218923,0.4538,787403031.6,,787403031.6,0
14-Mar-25,0.0891,0.336897295,0.525218923,0.4538,787403031.6,,787403031.6,0
15-Mar-25,0.104,0.376742077,0.525218923,0.4385,798180227.3,,798180227.3,0
16-Mar-25,0.0834,0.372547889,0.526050585,0.4703,783308942.5,,783308942.5,0
17-Mar-25,0.0834,0.365208061,0.573874199,0.4961,783288588.5,,783288588.5,0
18-Mar-25,0.0963,0.344237123,0.659388606,0.543,792627469.2,,792627469.2,0
19-Mar-25,0.0963,0.344237123,0.770339025,0.5399,792627469.2,,792627469.2,0
20-Mar-25,0.0963,0.344237123,0.770339025,0.5376,792627469.2,,792627469.2,0
21-Mar-25,0.0963,0.344237123,0.770339025,0.5376,792627469.2,,792627469.2,0
22-Mar-25,0.0963,0.344237123,0.770339025,0.5376,792627469.2,,792627469.2,0
23-Mar-25,0.0963,0.344237123,0.770339025,0.5376,792627469.2,,792627469.2,0
24-Mar-25,0.0963,0.344237123,0.770339025,0.5376,792627469.2,,792627469.2,0
25-Mar-25,0.0811,0.381984811,0.770339025,0.6056,781627545.6,,781627545.6,0
26-Mar-25,0.0848,0.39247028,0.743826745,0.6041,784305629.1,,784305629.1,0
27-Mar-25,0.0508,0.39247028,0.812240106,0.6135,759751920.8,,759751920.8,0
28-Mar-25,0.0508,0.39247028,0.812240106,0.6135,759751920.8,,759751920.8,0
29-Mar-25,0.087,0.413441218,0.812240106,0.6393,785928788.3,,785928788.3,0
30-Mar-25,0.0859,0.444897625,0.926070765,0.6228,785133962.7,,785133962.7,0
31-Mar-25,0.0859,0.444897625,0.87652879,0.6228,785133962.7,,785133962.7,0
1-Apr-25,0.0859,0.444897625,0.87652879,0.6228,785133962.7,,785133962.7,0
2-Apr-25,0.0859,0.444897625,0.87652879,0.6228,785133962.7,,785133962.7,0
3-Apr-25,0.0859,0.444897625,0.87652879,0.6432,785133962.7,,785133962.7,0
4-Apr-25,0.0859,0.444897625,0.87652879,0.6432,785133962.7,,785133962.7,0
5-Apr-25,0.0605,0.431266516,0.87652879,0.6088,766730020.2,,766730020.2,0
6-Apr-25,0.0675,0.391421733,0.775900763,0.6361,771846687,,771846687,0
7-Apr-25,0.0554,0.385130452,0.808763637,0.6557,763054819.6,,763054819.6,0
8-Apr-25,0.0386,0.426023781,0.851603395,0.5634,750894167.2,,750894167.2,0
9-Apr-25,0.082,0.416586859,0.67009931,0.5634,782332837.4,,782332837.4,0
10-Apr-25,0.1358,0.416586859,0.64192065,0.5736,821209933.2,,821209933.2,0
11-Apr-25,0.1358,0.416586859,0.64192065,0.5736,821209933.2,,821209933.2,0
12-Apr-25,0.1536,0.434412156,0.64192065,0.482,834069194.1,,834069194.1,0
13-Apr-25,0.1397,0.477402579,0.56232266,0.3302,824049153.7,,824049153.7,0
14-Apr-25,0.1894,0.486839501,0.414195123,0.4006,859987762.4,,859987762.4,0
15-Apr-25,0.249,0.489985142,0.44606734,0.3779,903072516.7,,903072516.7,0
16-Apr-25,0.2502,0.506761892,0.491133017,0.3772,903909895.6,,903909895.6,0
17-Apr-25,0.2864,0.506761892,0.459227166,0.3349,930068854.9,,930068854.9,0
18-Apr-25,0.2864,0.506761892,0.459227166,0.3349,930068854.9,,930068854.9,0
19-Apr-25,0.2815,0.543461034,0.459227166,0.3286,926573293.6,,926573293.6,0
20-Apr-25,0.2554,0.589597097,0.397234724,0.3286,907651621.7,,907651621.7,0
21-Apr-25,0.2591,0.634684614,0.298438188,0.3286,910342343.7,,910342343.7,0
22-Apr-25,0.2664,0.599034019,0.34855193,0.3286,915615846.1,,915615846.1,0
23-Apr-25,0.2401,0.564431972,0.315594271,0.3286,896629431.7,,896629431.7,0
24-Apr-25,0.2401,0.564431972,0.318150409,0.3286,896629431.7,,896629431.7,0
25-Apr-25,0.2401,0.564431972,0.318150409,0.3286,896629431.7,,896629431.7,0
26-Apr-25,0.2319,0.58854855,0.318150409,0.3286,890715562.5,,890715562.5,0
27-Apr-25,0.2411,0.58854855,0.318150409,0.2989,897321530.4,,897321530.4,0
28-Apr-25,0.237,0.58854855,0.318150409,0.2989,894400053.9,,894400053.9,0
29-Apr-25,0.2468,0.568626159,0.318150409,0.2674,901436452.8,,901436452.8,0
30-Apr-25,0.2623,0.584354363,0.369878553,0.283,912649919.1,,912649919.1,0
1-May-25,0.2762,0.584354363,0.392941882,0.283,922694511.1,,922694511.1,0
2-May-25,0.2762,0.584354363,0.392941882,0.283,922694511.1,,922694511.1,0
3-May-25,0.304,0.537169752,0.392941882,0.3302,942827416.6,,942827416.6,0
4-May-25,0.291,0.503616252,0.485231887,0.3693,933435827.4,,933435827.4,0
5-May-25,0.2878,0.523538643,0.514009833,0.3224,931101196.6,,931101196.6,0
6-May-25,0.2847,0.538218299,0.491059635,0.2989,928868408,,928868408,0
7-May-25,0.2893,0.538218299,0.442278998,0.2676,932161869.5,,932161869.5,0
8-May-25,0.2839,0.538218299,0.44073492,0.2754,928286013.4,,928286013.4,0
9-May-25,0.2839,0.538218299,0.450702632,0.2754,928286013.4,,928286013.4,0
10-May-25,0.2717,0.5717718,0.450702632,0.2754,919432304.5,,919432304.5,0
11-May-25,0.3252,0.535072658,0.481804339,0.2911,958170777.4,,958170777.4,0
12-May-25,0.3022,0.52458719,0.494089697,0.2911,941531352.3,,941531352.3,0
13-May-25,0.299,0.569674706,0.441902916,0.2833,939200701.2,,939200701.2,0
14-May-25,0.2988,0.583305816,0.453845825,0.2754,939064123.1,,939064123.1,0
15-May-25,0.319,0.601131113,0.438576268,0.2676,953649485,,953649485,0
16-May-25,0.319,0.601131113,0.438576268,0.2676,953649485,,953649485,0
17-May-25,0.3221,0.603228207,0.438576268,0.2676,955878653.2,,955878653.2,0
18-May-25,0.3355,0.610568035,0.404098992,0.2676,965619458,,965619458,0
19-May-25,0.3299,0.601131113,0.369563622,0.2833,961538339.2,,961538339.2,0
20-May-25,0.3482,0.567577612,0.38975894,0.2911,974771582.3,,974771582.3,0
21-May-25,0.3251,0.532975565,0.464492319,0.2833,958039432.8,,958039432.8,0
22-May-25,0.331,0.551849409,0.462177731,0.2754,962344320.6,,962344320.6,0
23-May-25,0.331,0.551849409,0.447051881,0.2833,962344320.6,,962344320.6,0
24-May-25,0.322,0.52458719,0.447051881,0.2833,955834206.1,,955834206.1,0
25-May-25,0.3127,0.525635736,0.440371068,0.2833,949114544.3,,949114544.3,0
26-May-25,0.3079,0.550800862,0.420392838,0.2989,945667199,,945667199,0
27-May-25,0.3171,0.54136394,0.425413385,0.2833,952294913.6,,952294913.6,0
28-May-25,0.3198,0.54136394,0.429846876,0.2754,954221373.8,,954221373.8,0
29-May-25,0.3189,0.54136394,0.429846876,0.2754,953600818.1,,953600818.1,0
30-May-25,0.3189,0.550800862,0.429846876,0.2833,953600818.1,,953600818.1,0
31-May-25,0.3418,0.550800862,0.429846876,0.2833,970164193.6,,970164193.6,0
1-Jun-25,0.3338,0.54136394,0.429846876,0.2911,964394792.4,,964394792.4,0
2-Jun-25,0.3094,0.542412487,0.413898537,0.2911,946686068.7,,946686068.7,0
3-Jun-25,0.3181,0.525635736,0.432592584,0.2989,952999348.2,,952999348.2,0
4-Jun-25,0.3181,0.539266846,0.451736094,0.2989,952999348.2,,952999348.2,0
5-Jun-25,0.3181,0.530878471,0.451736094,0.2989,952999348.2,,952999348.2,0
6-Jun-25,0.3181,0.530878471,0.451736094,0.2911,952999348.2,,952999348.2,0
7-Jun-25,0.3395,0.489985142,0.451736094,0.2911,968451063.3,,968451063.3,0
8-Jun-25,0.3384,0.488936595,0.456661856,0.2833,967655176.5,,967655176.5,0
9-Jun-25,0.3479,0.477402579,0.454830365,0.291,974556659.6,,974556659.6,0
10-Jun-25,0.3399,0.477402579,0.475199966,0.2818,968776108.8,,968776108.8,0
11-Jun-25,0.3417,0.471111298,0.44444988,0.2948,970100065.7,,970100065.7,0
12-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
13-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
14-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
15-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
16-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
17-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
18-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
19-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
20-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
21-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
22-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
23-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
24-Jun-25,0.3432,0.471111298,0.459893719,0.3073,971148970.1,,971148970.1,0
25-Jun-25,0.3432,0.471111298,0.459893719,0.2969,971148970.1,,971148970.1,0
26-Jun-25,0.3432,0.471111298,0.459893719,0.3095,971148970.1,,971148970.1,0
27-Jun-25,0.3432,0.471111298,0.459893719,0.3095,971148970.1,,971148970.1,0
28-Jun-25,0.2578,0.427072328,0.459893719,0.3235,909402001.3,,909402001.3,0
29-Jun-25,0.2927,0.385130452,0.488084609,0.379,934645137,,934645137,0
30-Jun-25,0.3255,0.344237123,0.55946688,0.4193,958383284.8,,958383284.8,0
1-Jul-25,0.2778,0.304392341,0.667671591,0.4354,923902693,,923902693,0
2-Jul-25,0.2817,0.265596106,0.687490827,0.4302,926692154,,926692154,0
3-Jul-25,0.2817,0.236236793,0.632723448,0.4335,926692154,,926692154,0
4-Jul-25,0.2817,0.201634745,0.632723448,0.4335,926692154,,926692154,0
5-Jul-25,0.2817,0.201634745,0.632723448,0.4335,926692154,,926692154,0
6-Jul-25,0.2817,0.201634745,0.632723448,0.4335,926692154,,926692154,0
7-Jul-25,0.2999,0.201634745,0.632723448,0.3829,939832584.2,,939832584.2,0
8-Jul-25,0.3009,0.201634745,0.589703292,0.3621,940600294.9,,940600294.9,0
9-Jul-25,0.3009,0.167032697,0.565591214,0.3745,940600294.9,,940600294.9,0
10-Jul-25,0.3009,0.167032697,0.578280172,0.3816,940600294.9,,940600294.9,0
11-Jul-25,0.3107,0.167032697,0.578280172,0.3816,947678558.6,,947678558.6,0
12-Jul-25,0.33,0.19639201,0.578280172,0.3629,961620450.9,,961620450.9,0
13-Jul-25,0.3119,0.205828933,0.56888117,0.3912,948542662.6,,948542662.6,0
14-Jul-25,0.3443,0.226799871,0.593097207,0.3848,971922982.4,,971922982.4,0
15-Jul-25,0.3957,0.248819355,0.636417005,0.3848,1009151593,,1009151593,0
16-Jul-25,0.4052,0.283421403,0.615521501,0.3848,1015996891,,1015996891,0
17-Jul-25,0.4052,0.283421403,0.612020571,0.3848,1015996891,,1015996891,0
18-Jul-25,0.4052,0.283421403,0.612020571,0.3848,1015996891,,1015996891,0
19-Jul-25,0.3941,0.313829263,0.612020571,0.3848,1007974091,,1007974091,0
20-Jul-25,0.3813,0.310683622,0.600444572,0.3848,998679957.9,,998679957.9,0
21-Jul-25,0.3897,0.342140029,0.582961328,0.3848,1004809602,,1004809602,0
22-Jul-25,0.3941,0.350528404,0.601456631,0.3848,1007957568,,1007957568,0
23-Jul-25,0.395,0.346334217,0.621471552,0.3848,1008638935,,1008638935,0
24-Jul-25,0.395,0.346334217,0.623238834,0.3848,1008638935,,1008638935,0
25-Jul-25,0.395,0.346334217,0.623238834,0.3848,1008638935,,1008638935,0
26-Jul-25,0.3891,0.380936264,0.623238834,0.3848,1004341066,,1004341066,0
27-Jul-25,0.3822,0.373596436,0.597506238,0.3848,999337890.7,,999337890.7,0
28-Jul-25,0.3861,0.349479858,0.589660486,0.3848,1002149792,,1002149792,0
29-Jul-25,0.3864,0.316974904,0.617423316,0.3848,1002371837,,1002371837,0
30-Jul-25,0.3889,0.28446995,0.622556993,0.4085,1004182255,,1004182255,0
31-Jul-25,0.3889,0.28446995,0.624868524,0.4085,1004182255,,1004182255,0
1-Aug-25,0.3889,0.28446995,0.624868524,0.4444,1004182255,,1004182255,0
2-Aug-25,0.3956,0.2676932,0.624868524,0.4632,1009047142,,1009047142,0
3-Aug-25,0.4222,0.249867902,0.676618072,0.4632,1028259999,,1028259999,0
4-Aug-25,0.431,0.255110637,0.711829167,0.4632,1034624507,,1034624507,0
5-Aug-25,0.456,0.288664137,0.719048114,0.4632,1052693003,,1052693003,0
6-Aug-25,0.4573,0.251964996,0.719338584,0.4632,1053670739,,1053670739,0
7-Aug-25,0.4573,0.251964996,0.704328922,0.4554,1053670739,,1053670739,0
8-Aug-25,0.4573,0.251964996,0.704328922,0.4554,1053670739,,1053670739,0
9-Aug-25,0.449,0.265596106,0.704328922,0.4554,1047687785,,1047687785,0
10-Aug-25,0.4408,0.256159184,0.680837532,0.4554,1041691312,,1041691312,0
11-Aug-25,0.459,0.233091152,0.671450761,0.4554,1054850923,,1054850923,0
12-Aug-25,0.4511,0.222605683,0.693281884,0.4554,1049148512,,1049148512,0
13-Aug-25,0.4652,0.188003635,0.682510029,0.4554,1059395270,,1059395270,0
14-Aug-25,0.4652,0.188003635,0.709288318,0.4554,1059395270,,1059395270,0
15-Aug-25,0.4652,0.188003635,0.709288318,0.457,1059395270,,1059395270,0
16-Aug-25,0.4514,0.191149276,0.709288318,0.457,1049392736,,1049392736,0
17-Aug-25,0.4705,0.226799871,0.677755491,0.4585,1063205228,,1063205228,0
18-Aug-25,0.4729,0.243576621,0.687594785,0.4585,1064899662,,1064899662,0
19-Aug-25,0.4776,0.233091152,0.695471112,0.4617,1068305678,,1068305678,0
20-Aug-25,0.4779,0.216314402,0.703050854,0.4632,1068542047,,1068542047,0
21-Aug-25,0.4779,0.216314402,0.718641456,0.4632,1068542047,,1068542047,0
22-Aug-25,0.4779,0.216314402,0.718641456,0.4632,1068542047,,1068542047,0
23-Aug-25,0.4644,0.216314402,0.718641456,0.4632,1058755022,,1058755022,0
24-Aug-25,0.4644,0.216314402,0.718641456,0.4632,1058755022,,1058755022,0
25-Aug-25,0.4591,0.216314402,0.718641456,0.4632,1054963082,,1054963082,0
26-Aug-25,0.4653,0.216314402,0.718641456,0.4632,1059402803,,1059402803,0
27-Aug-25,0.4692,,,,,,,
28-Aug-25,0.4732,,,,,,,
29-Aug-25,0.4732,,,,,,,
30-Aug-25,0.4772,,,,,,,
